1552057227,2019-03-08 15:00:27,Khan,Yak's_Bend,21354
1552057458,2019-03-08 15:04:18,Khan,Yak's_Bend,21354
1552057698,2019-03-08 15:08:18,Khan,Yak's_Bend,21354
1552057938,2019-03-08 15:12:18,Khan,Yak's_Bend,21354
1552058186,2019-03-08 15:16:26,Khan,Yak's_Bend,21358
1552058424,2019-03-08 15:20:24,Khan,Yak's_Bend,21358
1552058658,2019-03-08 15:24:18,Khan,Yak's_Bend,21361
1552058898,2019-03-08 15:28:18,Khan,Yak's_Bend,21361
1552059143,2019-03-08 15:32:23,Khan,Yak's_Bend,21361
1552059379,2019-03-08 15:36:19,Khan,Yak's_Bend,21361
1552059624,2019-03-08 15:40:24,Khan,Yak's_Bend,21361
1552059858,2019-03-08 15:44:18,Khan,Yak's_Bend,21361
1552060099,2019-03-08 15:48:19,Khan,Yak's_Bend,21362
1552060338,2019-03-08 15:52:18,Khan,Yak's_Bend,21363
1552060578,2019-03-08 15:56:18,Khan,Yak's_Bend,21364
1552060832,2019-03-08 16:00:32,Khan,Yak's_Bend,21364
1552061058,2019-03-08 16:04:18,Khan,Yak's_Bend,21368
1552061300,2019-03-08 16:08:20,Khan,Yak's_Bend,21369
1552061539,2019-03-08 16:12:19,Khan,Yak's_Bend,21371
1552061789,2019-03-08 16:16:29,Khan,Yak's_Bend,21375
1552062024,2019-03-08 16:20:24,Khan,Yak's_Bend,21379
1552062259,2019-03-08 16:24:19,Khan,Yak's_Bend,21379
1552062499,2019-03-08 16:28:19,Khan,Yak's_Bend,21383
1552062745,2019-03-08 16:32:25,Khan,Yak's_Bend,21383
1552062981,2019-03-08 16:36:21,Khan,Yak's_Bend,21387
1552063225,2019-03-08 16:40:25,Khan,Yak's_Bend,21391
1552063459,2019-03-08 16:44:19,Khan,Yak's_Bend,21391
1552063701,2019-03-08 16:48:21,Khan,Yak's_Bend,21391
1552063938,2019-03-08 16:52:18,Khan,Yak's_Bend,21394
1552064179,2019-03-08 16:56:19,Khan,Yak's_Bend,21395
1552064432,2019-03-08 17:00:32,Khan,Yak's_Bend,21395
1552064659,2019-03-08 17:04:19,Khan,Yak's_Bend,21397
1552064899,2019-03-08 17:08:19,Khan,Yak's_Bend,21397
1552065139,2019-03-08 17:12:19,Khan,Yak's_Bend,21397
1552065391,2019-03-08 17:16:31,Khan,Yak's_Bend,21397
1552065627,2019-03-08 17:20:27,Khan,Yak's_Bend,21397
1552065859,2019-03-08 17:24:19,Khan,Yak's_Bend,21398
1552066100,2019-03-08 17:28:20,Khan,Yak's_Bend,21400
1552066344,2019-03-08 17:32:24,Khan,Yak's_Bend,21404
1552066579,2019-03-08 17:36:19,Khan,Yak's_Bend,21404
1552066825,2019-03-08 17:40:25,Khan,Yak's_Bend,21404
1552067059,2019-03-08 17:44:19,Khan,Yak's_Bend,21404
1552067300,2019-03-08 17:48:20,Khan,Yak's_Bend,21404
