1551855626,2019-03-06 07:00:26,E'telekeli,Borlis_Pass,9232
1551855857,2019-03-06 07:04:17,E'telekeli,Borlis_Pass,9232
1551856096,2019-03-06 07:08:16,E'telekeli,Borlis_Pass,9232
1551856336,2019-03-06 07:12:16,E'telekeli,Borlis_Pass,9232
1551856581,2019-03-06 07:16:21,E'telekeli,Borlis_Pass,9232
1551856820,2019-03-06 07:20:20,E'telekeli,Borlis_Pass,9232
1551857057,2019-03-06 07:24:17,E'telekeli,Borlis_Pass,9236
1551857297,2019-03-06 07:28:17,E'telekeli,Borlis_Pass,9236
1551857538,2019-03-06 07:32:18,E'telekeli,Borlis_Pass,9236
1551857777,2019-03-06 07:36:17,E'telekeli,Borlis_Pass,9236
1551858021,2019-03-06 07:40:21,E'telekeli,Borlis_Pass,9236
