20180909160012,Legion,Yak's_Bend,2590
20180909160509,Legion,Yak's_Bend,2592
20180909161010,Legion,Yak's_Bend,2598
20180909161511,Legion,Yak's_Bend,2602
20180909162010,Legion,Yak's_Bend,2606
20180909162509,Legion,Yak's_Bend,2609
20180909163012,Legion,Yak's_Bend,2613
20180909163510,Legion,Yak's_Bend,2616
20180909164010,Legion,Yak's_Bend,2617
20180909164510,Legion,Yak's_Bend,2620
20180909165010,Legion,Yak's_Bend,2621
20180909165509,Legion,Yak's_Bend,2621
20180909170012,Legion,Yak's_Bend,2627
20180909170510,Legion,Yak's_Bend,2630
20180909171010,Legion,Yak's_Bend,2635
20180909171510,Legion,Yak's_Bend,2640
20180909172011,Legion,Yak's_Bend,2645
20180909172509,Legion,Yak's_Bend,2645
20180909173011,Legion,Yak's_Bend,2653
20180909173509,Legion,Yak's_Bend,2661
20180909174011,Legion,Yak's_Bend,2662
20180909174510,Legion,Yak's_Bend,2662
20180909175010,Legion,Yak's_Bend,2664
20180909175510,Legion,Yak's_Bend,2666
20180909180011,Legion,Yak's_Bend,2672
20180909180509,Legion,Yak's_Bend,2672
20180909181010,Legion,Yak's_Bend,2672
20180909181510,Legion,Yak's_Bend,2672
20180909182011,Legion,Yak's_Bend,2678
20180909182509,Legion,Yak's_Bend,2685
20180909183011,Legion,Yak's_Bend,2690
20180909183509,Legion,Yak's_Bend,2691
20180909184010,Legion,Yak's_Bend,2694
20180909184510,Legion,Yak's_Bend,2699
20180909185010,Legion,Yak's_Bend,2706
20180909185509,Legion,Yak's_Bend,2713
20180909190012,Legion,Yak's_Bend,2713
20180909190509,Legion,Yak's_Bend,2720
20180909191010,Legion,Yak's_Bend,2724
20180909191510,Legion,Yak's_Bend,2724
20180909192010,Legion,Yak's_Bend,2731
20180909192509,Legion,Yak's_Bend,2733
20180909193011,Legion,Yak's_Bend,2738
20180909193509,Legion,Yak's_Bend,2741
20180909194010,Legion,Yak's_Bend,2742
20180909194510,Legion,Yak's_Bend,2746
20180909195010,Legion,Yak's_Bend,2753
20180909195509,Legion,Yak's_Bend,2753
20180909200012,Legion,Yak's_Bend,2761
20180909200509,Legion,Yak's_Bend,2764
20180909201011,Legion,Yak's_Bend,2770
20180909201510,Legion,Yak's_Bend,2772
20180909202010,Legion,Yak's_Bend,2777
20180909202510,Legion,Yak's_Bend,2782
20180909203012,Legion,Yak's_Bend,2782
20180909203509,Legion,Yak's_Bend,2789
20180909204010,Legion,Yak's_Bend,2796
20180909204510,Legion,Yak's_Bend,2803
20180909205010,Legion,Yak's_Bend,2804
20180909205509,Legion,Yak's_Bend,2806
20180909210012,Legion,Yak's_Bend,2810
20180909210509,Legion,Yak's_Bend,2812
20180909211010,Legion,Yak's_Bend,2817
20180909211510,Legion,Yak's_Bend,2821
20180909212010,Legion,Yak's_Bend,2822
20180909212509,Legion,Yak's_Bend,2824
20180909213011,Legion,Yak's_Bend,2828
20180909213509,Legion,Yak's_Bend,2829
20180909214010,Legion,Yak's_Bend,2836
20180909214510,Legion,Yak's_Bend,2841
20180909215010,Legion,Yak's_Bend,2841
20180909215509,Legion,Yak's_Bend,2843
