20180830064500,J'onn_J'onzz,Aurora_Glade,1000
20180830071512,J'onn_J'onzz,Aurora_Glade,1005
20180830071707,J'onn_J'onzz,Aurora_Glade,1005
20180830074228,J'onn_J'onzz,Aurora_Glade,1009
20180830074428,J'onn_J'onzz,Aurora_Glade,1013
20180830080205,J'onn_J'onzz,Aurora_Glade,1018
20180830081000,J'onn_J'onzz,Aurora_Glade,1021
20180830082000,J'onn_J'onzz,Aurora_Glade,1022
20180830083000,J'onn_J'onzz,Aurora_Glade,1022
20180830084000,J'onn_J'onzz,Aurora_Glade,1022
20180830085000,J'onn_J'onzz,Aurora_Glade,1026
20180830090000,J'onn_J'onzz,Aurora_Glade,1026
20180830091000,J'onn_J'onzz,Aurora_Glade,1026
20180830092000,J'onn_J'onzz,Aurora_Glade,1027
20180830093001,J'onn_J'onzz,Aurora_Glade,1030
20180830094000,J'onn_J'onzz,Aurora_Glade,1030
20180830095000,J'onn_J'onzz,Aurora_Glade,1033
20180831075000,J'onn_J'onzz,Aurora_Glade,1033
20180831075313,J'onn_J'onzz,Aurora_Glade,1038
20180831080000,J'onn_J'onzz,Aurora_Glade,1042
20180831081000,J'onn_J'onzz,Aurora_Glade,1043
20180831082000,J'onn_J'onzz,Aurora_Glade,1043
20180831083000,J'onn_J'onzz,Aurora_Glade,1047
20180831084000,J'onn_J'onzz,Aurora_Glade,1047
20180831085001,J'onn_J'onzz,Aurora_Glade,1049
20180831090000,J'onn_J'onzz,Aurora_Glade,1049
20180831091000,J'onn_J'onzz,Aurora_Glade,1049
20180831092000,J'onn_J'onzz,Aurora_Glade,1049
20180831093000,J'onn_J'onzz,Aurora_Glade,1051
