1549177215,2019-02-03 07:00:15,biot.4721,Gandara,19971
1549177449,2019-02-03 07:04:09,biot.4721,Gandara,19971
1549177689,2019-02-03 07:08:09,biot.4721,Gandara,19971
1549177929,2019-02-03 07:12:09,biot.4721,Gandara,19971
1549178171,2019-02-03 07:16:11,biot.4721,Gandara,19971
1549178412,2019-02-03 07:20:12,biot.4721,Gandara,19971
1549178649,2019-02-03 07:24:09,biot.4721,Gandara,19971
1549178889,2019-02-03 07:28:09,biot.4721,Gandara,19971
1549179130,2019-02-03 07:32:10,biot.4721,Gandara,19971
1549179369,2019-02-03 07:36:09,biot.4721,Gandara,19971
1549179612,2019-02-03 07:40:12,biot.4721,Gandara,19971
1549179849,2019-02-03 07:44:09,biot.4721,Gandara,19971
1549180089,2019-02-03 07:48:09,biot.4721,Gandara,19971
1549180329,2019-02-03 07:52:09,biot.4721,Gandara,19971
1549180569,2019-02-03 07:56:09,biot.4721,Gandara,19971
1549180814,2019-02-03 08:00:14,biot.4721,Gandara,19971
1549181049,2019-02-03 08:04:09,biot.4721,Gandara,19971
1549181289,2019-02-03 08:08:09,biot.4721,Gandara,19971
1549181529,2019-02-03 08:12:09,biot.4721,Gandara,19971
1549181771,2019-02-03 08:16:11,biot.4721,Gandara,19971
1549182012,2019-02-03 08:20:12,biot.4721,Gandara,19971
1549182249,2019-02-03 08:24:09,biot.4721,Gandara,19971
1549182489,2019-02-03 08:28:09,biot.4721,Gandara,19971
1549182730,2019-02-03 08:32:10,biot.4721,Gandara,19971
1549182969,2019-02-03 08:36:09,biot.4721,Gandara,19971
1549183212,2019-02-03 08:40:12,biot.4721,Gandara,19971
1549183449,2019-02-03 08:44:09,biot.4721,Gandara,19971
1549183689,2019-02-03 08:48:09,biot.4721,Gandara,19971
1549183928,2019-02-03 08:52:08,biot.4721,Gandara,19971
1549184168,2019-02-03 08:56:08,biot.4721,Gandara,19971
1549184415,2019-02-03 09:00:15,biot.4721,Gandara,19971
1549184649,2019-02-03 09:04:09,biot.4721,Gandara,19971
1549184889,2019-02-03 09:08:09,biot.4721,Gandara,19971
1549185129,2019-02-03 09:12:09,biot.4721,Gandara,19971
1549185371,2019-02-03 09:16:11,biot.4721,Gandara,19971
1549185612,2019-02-03 09:20:12,biot.4721,Gandara,19971
1549185849,2019-02-03 09:24:09,biot.4721,Gandara,19971
1549186089,2019-02-03 09:28:09,biot.4721,Gandara,19971
1549186330,2019-02-03 09:32:10,biot.4721,Gandara,19971
1549186569,2019-02-03 09:36:09,biot.4721,Gandara,19971
1549186812,2019-02-03 09:40:12,biot.4721,Gandara,19971
1549187049,2019-02-03 09:44:09,biot.4721,Gandara,19971
1549187289,2019-02-03 09:48:09,biot.4721,Gandara,19971
1549187528,2019-02-03 09:52:08,biot.4721,Gandara,19971
1549187768,2019-02-03 09:56:08,biot.4721,Gandara,19971
1549188015,2019-02-03 10:00:15,biot.4721,Gandara,19971
1549188249,2019-02-03 10:04:09,biot.4721,Gandara,19971
1549188489,2019-02-03 10:08:09,biot.4721,Gandara,19971
1549188729,2019-02-03 10:12:09,biot.4721,Gandara,19971
1549188972,2019-02-03 10:16:12,biot.4721,Gandara,19971
1549189211,2019-02-03 10:20:11,biot.4721,Gandara,19971
1549189449,2019-02-03 10:24:09,biot.4721,Gandara,19971
1549189689,2019-02-03 10:28:09,biot.4721,Gandara,19971
1549189931,2019-02-03 10:32:11,biot.4721,Gandara,19971
1549190169,2019-02-03 10:36:09,biot.4721,Gandara,19971
1549190412,2019-02-03 10:40:12,biot.4721,Gandara,19971
1549190649,2019-02-03 10:44:09,biot.4721,Gandara,19971
1549190889,2019-02-03 10:48:09,biot.4721,Gandara,19971
1549191129,2019-02-03 10:52:09,biot.4721,Gandara,19971
1549191369,2019-02-03 10:56:09,biot.4721,Gandara,19971
1549191615,2019-02-03 11:00:15,biot.4721,Gandara,19971
1549191849,2019-02-03 11:04:09,biot.4721,Gandara,19971
1549192089,2019-02-03 11:08:09,biot.4721,Gandara,19971
1549192329,2019-02-03 11:12:09,biot.4721,Gandara,19971
1549192573,2019-02-03 11:16:13,biot.4721,Gandara,19971
1549192812,2019-02-03 11:20:12,biot.4721,Gandara,19971
1549193049,2019-02-03 11:24:09,biot.4721,Gandara,19971
1549193289,2019-02-03 11:28:09,biot.4721,Gandara,19971
1549193531,2019-02-03 11:32:11,biot.4721,Gandara,19971
1549193769,2019-02-03 11:36:09,biot.4721,Gandara,19971
1549194012,2019-02-03 11:40:12,biot.4721,Gandara,19971
1549194249,2019-02-03 11:44:09,biot.4721,Gandara,19971
1549194489,2019-02-03 11:48:09,biot.4721,Gandara,19971
1549194729,2019-02-03 11:52:09,biot.4721,Gandara,19971
1549194969,2019-02-03 11:56:09,biot.4721,Gandara,19971
1549195215,2019-02-03 12:00:15,biot.4721,Gandara,19971
1549195449,2019-02-03 12:04:09,biot.4721,Gandara,19971
1549195689,2019-02-03 12:08:09,biot.4721,Gandara,19971
1549195929,2019-02-03 12:12:09,biot.4721,Gandara,19971
1549196173,2019-02-03 12:16:13,biot.4721,Gandara,19971
1549196412,2019-02-03 12:20:12,biot.4721,Gandara,19971
1549196649,2019-02-03 12:24:09,biot.4721,Gandara,19971
1549196889,2019-02-03 12:28:09,biot.4721,Gandara,19971
1549197132,2019-02-03 12:32:12,biot.4721,Gandara,19971
1549197369,2019-02-03 12:36:09,biot.4721,Gandara,19971
1549197612,2019-02-03 12:40:12,biot.4721,Gandara,19971
1549197849,2019-02-03 12:44:09,biot.4721,Gandara,19971
1549198089,2019-02-03 12:48:09,biot.4721,Gandara,19971
1549198329,2019-02-03 12:52:09,biot.4721,Gandara,19971
1549198569,2019-02-03 12:56:09,biot.4721,Gandara,19971
1549198815,2019-02-03 13:00:15,biot.4721,Gandara,19971
1549199049,2019-02-03 13:04:09,biot.4721,Gandara,19971
1549199289,2019-02-03 13:08:09,biot.4721,Gandara,19971
1549199529,2019-02-03 13:12:09,biot.4721,Gandara,19971
1549199772,2019-02-03 13:16:12,biot.4721,Gandara,19971
1549200012,2019-02-03 13:20:12,biot.4721,Gandara,19971
1549200249,2019-02-03 13:24:09,biot.4721,Gandara,19971
1549200489,2019-02-03 13:28:09,biot.4721,Gandara,19971
1549200731,2019-02-03 13:32:11,biot.4721,Gandara,19971
1549200969,2019-02-03 13:36:09,biot.4721,Gandara,19971
1549201211,2019-02-03 13:40:11,biot.4721,Gandara,19971
1549201449,2019-02-03 13:44:09,biot.4721,Gandara,19971
1549201689,2019-02-03 13:48:09,biot.4721,Gandara,19971
1549201928,2019-02-03 13:52:09,biot.4721,Gandara,19971
1549202169,2019-02-03 13:56:09,biot.4721,Gandara,19971
