20180911100015,Nightwing,Blackgate,2458
20180911100511,Nightwing,Blackgate,2458
20180911101011,Nightwing,Blackgate,2459
20180911101510,Nightwing,Blackgate,2461
20180911102010,Nightwing,Blackgate,2463
20180911102510,Nightwing,Blackgate,2465
20180911103012,Nightwing,Blackgate,2465
20180911103510,Nightwing,Blackgate,2468
20180911104011,Nightwing,Blackgate,2475
20180911104510,Nightwing,Blackgate,2480
20180911105011,Nightwing,Blackgate,2486
20180911105509,Nightwing,Blackgate,2490
20180911110012,Nightwing,Blackgate,2493
20180911110510,Nightwing,Blackgate,2501
20180911111011,Nightwing,Blackgate,2501
20180911111511,Nightwing,Blackgate,2504
20180911112011,Nightwing,Blackgate,2505
20180911112510,Nightwing,Blackgate,2505
20180911113012,Nightwing,Blackgate,2512
20180911113510,Nightwing,Blackgate,2512
20180911114011,Nightwing,Blackgate,2513
20180911114511,Nightwing,Blackgate,2517
20180911115010,Nightwing,Blackgate,2520
20180911115510,Nightwing,Blackgate,2520
20180911120012,Nightwing,Blackgate,2520
20180911120510,Nightwing,Blackgate,2524
20180911121011,Nightwing,Blackgate,2525
20180911121510,Nightwing,Blackgate,2532
20180911122011,Nightwing,Blackgate,2540
20180911122510,Nightwing,Blackgate,2540
20180911123012,Nightwing,Blackgate,2547
20180911123510,Nightwing,Blackgate,2548
20180911124011,Nightwing,Blackgate,2551
20180911124510,Nightwing,Blackgate,2557
20180911125011,Nightwing,Blackgate,2562
20180911125511,Nightwing,Blackgate,2563
20180911130012,Nightwing,Blackgate,2569
20180911130510,Nightwing,Blackgate,2577
20180911131011,Nightwing,Blackgate,2579
20180911131511,Nightwing,Blackgate,2582
20180911132012,Nightwing,Blackgate,2590
20180911132510,Nightwing,Blackgate,2592
20180911133012,Nightwing,Blackgate,2593
20180911133510,Nightwing,Blackgate,2600
20180911134011,Nightwing,Blackgate,2603
20180911134510,Nightwing,Blackgate,2609
20180911135011,Nightwing,Blackgate,2615
20180911135510,Nightwing,Blackgate,2619
