<<<<<<< HEAD
1536667212,Yogi_Bear,Far_Shiverpeaks,2424
1536667510,Yogi_Bear,Far_Shiverpeaks,2432
1536667811,Yogi_Bear,Far_Shiverpeaks,2437
1536668110,Yogi_Bear,Far_Shiverpeaks,2439
1536668411,Yogi_Bear,Far_Shiverpeaks,2446
1536668710,Yogi_Bear,Far_Shiverpeaks,2448
1536669012,Yogi_Bear,Far_Shiverpeaks,2452
1536669310,Yogi_Bear,Far_Shiverpeaks,2458
1536669611,Yogi_Bear,Far_Shiverpeaks,2464
1536669910,Yogi_Bear,Far_Shiverpeaks,2470
1536670211,Yogi_Bear,Far_Shiverpeaks,2472
1536670511,Yogi_Bear,Far_Shiverpeaks,2478
1536670812,Yogi_Bear,Far_Shiverpeaks,2485
1536671110,Yogi_Bear,Far_Shiverpeaks,2490
1536671411,Yogi_Bear,Far_Shiverpeaks,2491
1536671711,Yogi_Bear,Far_Shiverpeaks,2496
1536672012,Yogi_Bear,Far_Shiverpeaks,2496
1536672310,Yogi_Bear,Far_Shiverpeaks,2499
1536672612,Yogi_Bear,Far_Shiverpeaks,2506
1536672910,Yogi_Bear,Far_Shiverpeaks,2507
1536673211,Yogi_Bear,Far_Shiverpeaks,2512
1536673510,Yogi_Bear,Far_Shiverpeaks,2518
1536673811,Yogi_Bear,Far_Shiverpeaks,2518
1536674110,Yogi_Bear,Far_Shiverpeaks,2524
1536674412,Yogi_Bear,Far_Shiverpeaks,2531
1536674710,Yogi_Bear,Far_Shiverpeaks,2539
1536675011,Yogi_Bear,Far_Shiverpeaks,2541
1536675311,Yogi_Bear,Far_Shiverpeaks,2543
1536675611,Yogi_Bear,Far_Shiverpeaks,2550
1536675910,Yogi_Bear,Far_Shiverpeaks,2550
1536676213,Yogi_Bear,Far_Shiverpeaks,2551
1536676511,Yogi_Bear,Far_Shiverpeaks,2551
1536676812,Yogi_Bear,Far_Shiverpeaks,2554
1536677111,Yogi_Bear,Far_Shiverpeaks,2554
1536677411,Yogi_Bear,Far_Shiverpeaks,2558
1536677711,Yogi_Bear,Far_Shiverpeaks,2559
1536678014,Yogi_Bear,Far_Shiverpeaks,2564
1536678311,Yogi_Bear,Far_Shiverpeaks,2566
1536678612,Yogi_Bear,Far_Shiverpeaks,2572
