20180831160000,Kvothe,Yak's_Bend,1249
20180831161000,Kvothe,Yak's_Bend,1249
20180831162000,Kvothe,Yak's_Bend,1249
20180831163000,Kvothe,Yak's_Bend,1249
20180831164001,Kvothe,Yak's_Bend,1250
20180831165000,Kvothe,Yak's_Bend,1250
20180831170000,Kvothe,Yak's_Bend,1251
20180831171000,Kvothe,Yak's_Bend,1251
20180831172000,Kvothe,Yak's_Bend,1254
20180831173000,Kvothe,Yak's_Bend,1258
20180831174000,Kvothe,Yak's_Bend,1259
20180831175000,Kvothe,Yak's_Bend,1261
20180831180000,Kvothe,Yak's_Bend,1264
20180831181000,Kvothe,Yak's_Bend,1264
20180831182000,Kvothe,Yak's_Bend,1264
20180831183000,Kvothe,Yak's_Bend,1267
20180831184000,Kvothe,Yak's_Bend,1267
20180831185000,Kvothe,Yak's_Bend,1268
20180831190000,Kvothe,Yak's_Bend,1273
20180831191000,Kvothe,Yak's_Bend,1274
20180831192000,Kvothe,Yak's_Bend,1276
20180831193000,Kvothe,Yak's_Bend,1276
20180831194000,Kvothe,Yak's_Bend,1276
20180831195000,Kvothe,Yak's_Bend,1281
20180831200000,Kvothe,Yak's_Bend,1285
20180831201000,Kvothe,Yak's_Bend,1290
20180831202000,Kvothe,Yak's_Bend,1292
20180831203000,Kvothe,Yak's_Bend,1292
20180831204000,Kvothe,Yak's_Bend,1292
20180831205001,Kvothe,Yak's_Bend,1293
20180831210000,Kvothe,Yak's_Bend,1293
20180831211001,Kvothe,Yak's_Bend,1298
20180831212000,Kvothe,Yak's_Bend,1299
20180831213000,Kvothe,Yak's_Bend,1304
20180831214000,Kvothe,Yak's_Bend,1304
20180831215000,Kvothe,Yak's_Bend,1309
20180831230000,Kvothe,Yak's_Bend,1309
20180831231000,Kvothe,Yak's_Bend,1311
20180831232000,Kvothe,Yak's_Bend,1316
20180831233000,Kvothe,Yak's_Bend,1317
20180831234000,Kvothe,Yak's_Bend,1322
20180831235000,Kvothe,Yak's_Bend,1324
20180901160000,Kvothe,Yak's_Bend,1324
20180901161000,Kvothe,Yak's_Bend,1326
20180901162000,Kvothe,Yak's_Bend,1327
20180901163000,Kvothe,Yak's_Bend,1330
20180901164000,Kvothe,Yak's_Bend,1332
20180901165000,Kvothe,Yak's_Bend,1337
