20180831200000,The_Hulk,Seafarer's_Rest,1063
20180831201000,The_Hulk,Seafarer's_Rest,1063
20180831202000,The_Hulk,Seafarer's_Rest,1064
20180831203000,The_Hulk,Seafarer's_Rest,1066
20180831204000,The_Hulk,Seafarer's_Rest,1069
20180831205001,The_Hulk,Seafarer's_Rest,1072
20180831210000,The_Hulk,Seafarer's_Rest,1075
20180831211001,The_Hulk,Seafarer's_Rest,1075
20180831212000,The_Hulk,Seafarer's_Rest,1077
20180831213000,The_Hulk,Seafarer's_Rest,1080
20180831214000,The_Hulk,Seafarer's_Rest,1083
20180831215000,The_Hulk,Seafarer's_Rest,1083
20180831230000,The_Hulk,Seafarer's_Rest,1083
20180831231000,The_Hulk,Seafarer's_Rest,1086
20180831232000,The_Hulk,Seafarer's_Rest,1091
20180831233000,The_Hulk,Seafarer's_Rest,1095
20180831234000,The_Hulk,Seafarer's_Rest,1097
20180831235000,The_Hulk,Seafarer's_Rest,1097
20180901200000,The_Hulk,Seafarer's_Rest,1101
20180901201000,The_Hulk,Seafarer's_Rest,1103
20180901202000,The_Hulk,Seafarer's_Rest,1103
20180901203000,The_Hulk,Seafarer's_Rest,1103
20180901204000,The_Hulk,Seafarer's_Rest,1106
20180901205000,The_Hulk,Seafarer's_Rest,1107
20180901210000,The_Hulk,Seafarer's_Rest,1107
20180901211000,The_Hulk,Seafarer's_Rest,1107
20180901212000,The_Hulk,Seafarer's_Rest,1107
20180901213000,The_Hulk,Seafarer's_Rest,1107
20180901214000,The_Hulk,Seafarer's_Rest,1111
20180901215000,The_Hulk,Seafarer's_Rest,1111
20180901230000,The_Hulk,Seafarer's_Rest,1115
20180901231000,The_Hulk,Seafarer's_Rest,1115
20180901232000,The_Hulk,Seafarer's_Rest,1115
20180902200000,The_Hulk,Seafarer's_Rest,1115
20180902200500,The_Hulk,Seafarer's_Rest,1115
20180902201000,The_Hulk,Seafarer's_Rest,1117
20180902201500,The_Hulk,Seafarer's_Rest,1119
20180902202000,The_Hulk,Seafarer's_Rest,1123
20180902202500,The_Hulk,Seafarer's_Rest,1125
20180902203000,The_Hulk,Seafarer's_Rest,1127
20180902203500,The_Hulk,Seafarer's_Rest,1128
20180902204000,The_Hulk,Seafarer's_Rest,1128
20180902204500,The_Hulk,Seafarer's_Rest,1128
20180902205000,The_Hulk,Seafarer's_Rest,1128
20180902205500,The_Hulk,Seafarer's_Rest,1128
20180902210000,The_Hulk,Seafarer's_Rest,1130
20180902210500,The_Hulk,Seafarer's_Rest,1132
20180902211501,The_Hulk,Seafarer's_Rest,1137
20180902212000,The_Hulk,Seafarer's_Rest,1137
20180902212500,The_Hulk,Seafarer's_Rest,1137
20180903200002,The_Hulk,Seafarer's_Rest,1139
20180903201001,The_Hulk,Seafarer's_Rest,1146
20180903202001,The_Hulk,Seafarer's_Rest,1149
20180903203001,The_Hulk,Seafarer's_Rest,1152
20180903204001,The_Hulk,Seafarer's_Rest,1155
20180903210025,The_Hulk,Seafarer's_Rest,1163
20180904200002,The_Hulk,Seafarer's_Rest,1167
20180904201001,The_Hulk,Seafarer's_Rest,1167
20180904202001,The_Hulk,Seafarer's_Rest,1167
20180904203006,The_Hulk,Seafarer's_Rest,1168
20180904204002,The_Hulk,Seafarer's_Rest,1174
20180904204523,The_Hulk,Seafarer's_Rest,1178
20180904205001,The_Hulk,Seafarer's_Rest,1184
20180904205501,The_Hulk,Seafarer's_Rest,1192
20180904210501,The_Hulk,Seafarer's_Rest,1194
20180904211501,The_Hulk,Seafarer's_Rest,1201
20180904212008,The_Hulk,Seafarer's_Rest,1208
20180904212502,The_Hulk,Seafarer's_Rest,1215
20180904213001,The_Hulk,Seafarer's_Rest,1218
20180904213501,The_Hulk,Seafarer's_Rest,1220
20180904214016,The_Hulk,Seafarer's_Rest,1224
20180904214505,The_Hulk,Seafarer's_Rest,1229
20180904215001,The_Hulk,Seafarer's_Rest,1237
20180904215501,The_Hulk,Seafarer's_Rest,1245
20180904230026,The_Hulk,Seafarer's_Rest,1248
