<<<<<<< HEAD
20180906184501,Riker,Yak's_Bend,1991
20180906185017,Riker,Yak's_Bend,1991
20180906185525,Riker,Yak's_Bend,1996
20180906190001,Riker,Yak's_Bend,1997
20180906190501,Riker,Yak's_Bend,2004
20180906191002,Riker,Yak's_Bend,2009
20180906191512,Riker,Yak's_Bend,2014
||||||| merged common ancestors
=======
20180906150002,Riker,Yak's_Bend,1989
20180906150504,Riker,Yak's_Bend,1995
20180906151003,Riker,Yak's_Bend,1998
20180906151502,Riker,Yak's_Bend,2000
20180906152442,Riker,Yak's_Bend,2005
20180906152552,Riker,Yak's_Bend,2006
20180906152610,Riker,Yak's_Bend,2008
20180906152648,Riker,Yak's_Bend,2010
20180906152707,Riker,Yak's_Bend,2014
20180906160230,Riker,Yak's_Bend,2020
20180906160326,Riker,Yak's_Bend,2026
20180906164931,Riker,Yak's_Bend,2034
20180906165113,Riker,Yak's_Bend,2035
20180906165211,Riker,Yak's_Bend,2038
20180906165257,Riker,Yak's_Bend,2043
20180906165619,Riker,Yak's_Bend,2045
20180906165654,Riker,Yak's_Bend,2049
20180906165704,Riker,Yak's_Bend,2057
20180906170522,Riker,Yak's_Bend,2058
20180906190502,Riker,Yak's_Bend,2064
20180906191004,Riker,Yak's_Bend,2068
20180906191502,Riker,Yak's_Bend,2070
20180906192003,Riker,Yak's_Bend,2076
20180906192505,Riker,Yak's_Bend,2081
20180906193002,Riker,Yak's_Bend,2087
20180906194011,Riker,Yak's_Bend,2087
20180906194259,Riker,Yak's_Bend,2090
20180906200012,Riker,Yak's_Bend,2091
20180906201012,Riker,Yak's_Bend,2099
20180906202011,Riker,Yak's_Bend,2101
20180906202510,Riker,Yak's_Bend,2106
20180906203012,Riker,Yak's_Bend,2108
20180906203510,Riker,Yak's_Bend,2114
20180906204011,Riker,Yak's_Bend,2118
20180906204510,Riker,Yak's_Bend,2125
20180906205011,Riker,Yak's_Bend,2127
20180906210013,Riker,Yak's_Bend,2130
20180906210809,Riker,Yak's_Bend,2135
20180906211209,Riker,Yak's_Bend,2138
20180906213611,Riker,Yak's_Bend,2140
20180906214011,Riker,Yak's_Bend,2144
20180906214410,Riker,Yak's_Bend,2145
20180906214810,Riker,Yak's_Bend,2147
20180906215209,Riker,Yak's_Bend,2147
20180906215608,Riker,Yak's_Bend,2150
>>>>>>> f95c0abd339601d7d1e5ed75297545dc17d9a0c5
1536259501,Riker,Yak's_Bend,1991
1536259817,Riker,Yak's_Bend,1991
1536260125,Riker,Yak's_Bend,1996
1536260401,Riker,Yak's_Bend,1997
1536260701,Riker,Yak's_Bend,2004
1536261002,Riker,Yak's_Bend,2009
1536261312,Riker,Yak's_Bend,2014
1536246002,Riker,Yak's_Bend,1989
1536246304,Riker,Yak's_Bend,1995
1536246603,Riker,Yak's_Bend,1998
1536246902,Riker,Yak's_Bend,2000
1536247482,Riker,Yak's_Bend,2005
1536247552,Riker,Yak's_Bend,2006
1536247570,Riker,Yak's_Bend,2008
