1,Bob_the_Dog,Yak's_Bend,728,1,,660,1,,488,1,,540,1,,298,1,,262,1,,212,1,,3188
2,Superman,Piken_Square,214,37,,469,2,,464,2,,377,2,,262,2,,149,4,,182,2,,2117
3,Homer,Yak's_Bend,332,20,,375,4,,324,4,,256,14,,156,3,,185,2,,137,9,,1765
4,Khan,Yak's_Bend,423,2,,348,5,,315,6,,259,12,,129,12,,110,15,,158,3,,1742
5,Riker,Yak's_Bend,354,9,,393,3,,282,14,,275,9,,130,11,,159,3,,143,6,,1736
6,Barbara_Gordon,Ruins_of_Surmia,409,3,,271,21,,333,3,,296,6,,119,15,,130,7,,113,16,,1671
7,Daffy_Duck,Ruins_of_Surmia,353,10,,312,7,,289,13,,302,5,,135,9,,102,17,,142,7,,1635
8,Elmer_Fudd,Sea_of_Sorrows,341,15,,297,13,,300,9,,280,8,,139,6,,119,11,,149,4,,1625
9,Batgirl,Ruins_of_Surmia,358,7,,281,17,,299,10,,284,7,,138,7,,128,8,,117,14,,1605
10,Wally_West,Underworld,351,11,,300,11,,310,7,,313,3,,136,8,,98,20,,81,30,,1589
11,Donald_Duck,Kodash,337,17,,308,9,,317,5,,261,11,,123,14,,123,9,,107,18,,1576
12,Eric_Cartman,Sanctum_of_Rall,334,19,,296,14,,315,6,,258,13,,95,24,,123,9,,146,5,,1567
13,Fred_Flintstone,Maguuma,362,6,,279,18,,282,14,,218,19,,155,4,,128,8,,140,8,,1564
14,Blue_Beetle,Ruins_of_Surmia,337,17,,297,13,,264,18,,280,8,,123,14,,120,10,,136,10,,1557
15,We_Are_Bob,Yak's_Bend,350,12,,311,8,,305,8,,243,16,,107,19,,128,8,,100,21,,1544
16,Tim_Drake,Underworld,349,13,,304,10,,300,9,,256,14,,106,20,,100,18,,119,13,,1534
17,Vic_Sage,Underworld,363,5,,277,19,,277,16,,268,10,,96,23,,120,10,,112,17,,1513
18,Wonder_Woman,Underworld,356,8,,258,24,,280,15,,305,4,,100,21,,112,14,,94,24,,1505
19,Legion,Yak's_Bend,340,16,,285,16,,250,22,,208,22,,142,5,,140,5,,129,11,,1494
20,Kvothe,Yak's_Bend,335,18,,285,16,,298,11,,210,21,,124,13,,118,12,,122,12,,1492
21,Tasmanian_Devil,Gunnar's_Hold,317,21,,273,20,,256,21,,246,15,,114,17,,131,6,,106,19,,1443
22,Goofy,Drakkar_Lake,249,26,,287,15,,293,12,,280,8,,82,32,,128,8,,116,15,,1435
23,Minnie_Mouse,Ferguson's_Crossing,265,24,,331,6,,257,20,,246,15,,115,16,,115,13,,100,21,,1429
24,Sylvester,Henge_of_Denravi,306,23,,299,12,,266,17,,228,17,,131,10,,90,25,,101,20,,1421
25,The_Joker,Blackgate,315,22,,238,26,,225,24,,219,18,,98,22,,108,16,,95,23,,1298
26,Dewey_Duck,Fort_Aspenwood,243,28,,265,23,,259,19,,142,38,,85,30,,102,17,,92,25,,1188
27,Louie_Duck,Fort_Ranik,247,27,,232,27,,195,31,,200,27,,112,18,,95,22,,97,22,,1178
28,Starman,Blackgate,227,33,,244,25,,226,23,,188,31,,115,16,,92,24,,81,30,,1173
29,Huey_Duck,Fissure_of_Woe,224,34,,266,22,,222,25,,156,37,,89,26,,99,19,,95,23,,1151
30,Tigger,Riverside,251,25,,206,28,,185,34,,204,24,,78,33,,89,26,,83,28,,1096
31,Oh_So_Cute,Blacktide,229,32,,189,34,,210,26,,202,26,,86,29,,96,21,,74,32,,1086
32,Quaggan,Crystal_Desert,233,29,,202,30,,187,33,,214,20,,98,22,,64,33,,70,34,,1068
33,Marge_Simpson,Stormbluff_Isle,232,30,,193,32,,203,28,,191,30,,83,31,,84,27,,65,35,,1051
