1,Bob_the_Dog,Yak's_Bend,216,2,,215,1,,200,1,,184,1,,232,1,,192,1,,214,1,,1453
2,Skritt_Forager,Abaddon's_Mouth,140,3,,130,2,,120,3,,131,3,,122,5,,113,5,,148,2,,904
3,Riker,Yak's_Bend,123,4,,118,3,,118,4,,110,9,,129,3,,121,3,,99,10,,818
4,Khan,Yak's_Bend,118,6,,110,7,,112,8,,112,8,,128,4,,102,10,,126,3,,808
5,Shiny!,Anvil_Rock,112,7,,115,5,,131,2,,110,9,,113,7,,107,8,,98,11,,786
6,Wally_West,Underworld,106,11,,116,4,,105,11,,127,4,,94,15,,97,13,,122,4,,767
7,Fred_Flintstone,Maguuma,102,14,,109,8,,111,9,,121,5,,102,10,,126,2,,92,13,,763
8,Wonder_Woman,Underworld,103,13,,96,14,,87,20,,154,2,,105,9,,90,15,,108,6,,743
9,Homer,Yak's_Bend,98,15,,105,10,,93,17,,103,11,,111,8,,121,3,,108,6,,739
10,Goofy,Drakkar_Lake,109,9,,106,9,,105,11,,82,20,,98,13,,104,9,,108,6,,712
11,Vic_Sage,Underworld,120,5,,92,15,,113,7,,80,21,,89,17,,112,6,,100,9,,706
12,Eric_Cartman,Sanctum_of_Rall,111,8,,84,17,,117,5,,91,16,,113,7,,82,19,,107,7,,705
13,Sylvester,Henge_of_Denravi,80,23,,118,3,,96,16,,108,10,,75,21,,117,4,,110,5,,704
14,Tim_Drake,Underworld,96,17,,98,13,,91,18,,82,20,,132,2,,101,11,,99,10,,699
15,Batgirl,Ruins_of_Surmia,92,18,,79,21,,104,12,,127,4,,102,10,,97,13,,92,13,,693
16,Barbara_Gordon,Ruins_of_Surmia,84,21,,69,29,,108,10,,119,6,,100,12,,112,6,,87,15,,679
17,Elmer_Fudd,Sea_of_Sorrows,96,17,,105,10,,93,17,,78,23,,101,11,,108,7,,89,14,,670
18,Donald_Duck,Kodash,84,21,,111,6,,111,9,,100,12,,78,20,,82,19,,99,10,,665
19,The_Joker,Blackgate,107,10,,92,15,,93,17,,97,13,,84,18,,104,9,,86,16,,663
20,Daffy_Duck,Ruins_of_Surmia,105,12,,82,19,,99,14,,91,16,,78,20,,99,12,,103,8,,657
21,Kvothe,Yak's_Bend,97,16,,104,11,,98,15,,66,29,,115,6,,85,18,,89,14,,654
22,We_Are_Bob,Yak's_Bend,77,24,,89,16,,115,6,,92,15,,98,13,,97,13,,83,17,,651
23,Blue_Beetle,Ruins_of_Surmia,96,17,,76,22,,102,13,,86,18,,95,14,,101,11,,94,12,,650
24,Legion,Yak's_Bend,89,19,,99,12,,91,18,,114,7,,70,24,,71,25,,94,12,,628
25,Louie_Duck,Fort_Ranik,86,20,,96,14,,79,24,,93,14,,91,16,,92,14,,70,23,,607
26,Super_Jo,Blackgate,89,19,,82,19,,88,19,,72,27,,80,19,,89,16,,75,21,,575
27,Starman,Blackgate,73,26,,98,13,,59,31,,100,12,,78,20,,88,17,,76,20,,572
28,Dewey_Duck,Fort_Aspenwood,76,25,,75,23,,93,17,,89,17,,72,23,,77,20,,82,18,,564
29,Huey_Duck,Fissure_of_Woe,80,23,,81,20,,80,23,,89,17,,72,23,,76,21,,63,26,,541
30,Marge_Simpson,Stormbluff_Isle,47,36,,74,24,,78,25,,83,19,,68,26,,69,27,,77,19,,496
