1,Bob_the_Dog,Yak's_Bend,213,1,,245,1,,211,1,,234,1,,209,1,,204,1,,239,1,,1555
2,Skritt_Forager,Abaddon's_Mouth,125,4,,129,2,,89,19,,134,2,,121,3,,117,4,,109,9,,824
3,Khan,Yak's_Bend,109,7,,107,7,,133,2,,113,6,,105,7,,115,5,,130,3,,812
4,Shiny!,Anvil_Rock,131,2,,105,9,,107,10,,102,11,,136,2,,117,4,,94,14,,792
5,Riker,Yak's_Bend,105,10,,124,5,,98,14,,112,7,,113,4,,104,13,,134,2,,790
6,Homer,Yak's_Bend,113,6,,128,3,,132,3,,85,19,,104,8,,90,20,,113,7,,765
7,Eric_Cartman,Sanctum_of_Rall,126,3,,93,13,,113,5,,101,12,,80,21,,111,7,,115,5,,739
8,We_Are_Bob,Yak's_Bend,91,16,,86,18,,110,7,,110,8,,90,15,,124,3,,101,11,,712
9,Legion,Yak's_Bend,62,29,,85,19,,100,13,,125,3,,113,4,,105,12,,116,4,,706
10,Daffy_Duck,Ruins_of_Surmia,117,5,,127,4,,93,16,,115,4,,71,26,,99,16,,83,19,,705
11,Kvothe,Yak's_Bend,103,11,,90,15,,97,15,,109,9,,87,18,,98,17,,111,8,,695
12,Goofy,Drakkar_Lake,96,13,,116,6,,109,8,,86,18,,89,16,,103,14,,91,15,,690
13,Blue_Beetle,Ruins_of_Surmia,108,8,,93,13,,114,4,,84,20,,109,6,,84,22,,88,17,,680
14,Barbara_Gordon,Ruins_of_Surmia,87,18,,83,21,,87,21,,114,5,,95,11,,109,8,,100,12,,675
14,Wally_West,Underworld,98,12,,86,18,,108,9,,91,15,,95,11,,117,4,,80,20,,675
15,Wonder_Woman,Underworld,89,17,,88,17,,104,11,,114,5,,64,31,,97,18,,114,6,,670
16,Fred_Flintstone,Maguuma,96,13,,92,14,,90,18,,72,24,,76,24,,130,2,,111,8,,667
17,Vic_Sage,Underworld,98,12,,92,14,,112,6,,99,13,,88,17,,81,24,,89,16,,659
18,Batgirl,Ruins_of_Surmia,95,14,,90,15,,82,23,,97,14,,91,14,,108,9,,94,14,,657
19,Donald_Duck,Kodash,80,22,,95,12,,103,12,,109,9,,83,20,,84,22,,102,10,,656
20,Tim_Drake,Underworld,84,20,,89,16,,92,17,,113,6,,68,29,,106,11,,98,13,,650
21,Sylvester,Henge_of_Denravi,107,9,,80,23,,88,20,,81,22,,110,5,,95,19,,75,22,,636
22,The_Joker,Blackgate,92,15,,99,11,,85,22,,108,10,,46,38,,107,10,,91,15,,628
23,Starman,Blackgate,87,18,,84,20,,97,15,,89,16,,102,9,,73,27,,94,14,,626
24,Elmer_Fudd,Sea_of_Sorrows,86,19,,106,8,,81,24,,70,25,,96,10,,82,23,,100,12,,621
25,Super_Jo,Blackgate,67,27,,86,18,,113,5,,88,17,,86,19,,89,21,,66,27,,595
26,Huey_Duck,Fissure_of_Woe,77,23,,75,25,,107,10,,62,31,,72,25,,114,6,,83,19,,590
27,Dewey_Duck,Fort_Aspenwood,75,24,,69,29,,88,20,,82,21,,78,22,,100,15,,84,18,,576
28,Louie_Duck,Fort_Ranik,67,27,,79,24,,78,27,,72,24,,91,14,,90,20,,66,27,,543
29,Nightwing,Blackgate,70,25,,61,32,,85,22,,76,23,,65,30,,69,29,,77,21,,503
30,All_Action_Hero,Blackgate,68,26,,75,25,,81,24,,48,35,,94,12,,61,32,,73,23,,500
31,Yogi_Bear,Far_Shiverpeaks,67,27,,72,28,,78,27,,67,27,,58,35,,75,26,,69,25,,486
32,Superman,Piken_Square,77,23,,74,26,,78,27,,69,26,,63,32,,59,33,,63,29,,483
33,Quaggan,Crystal_Desert,70,25,,67,30,,79,26,,57,33,,62,33,,76,25,,68,26,,479
34,Spider_Man,Eredon_Terrace,86,19,,82,22,,52,33,,62,31,,76,24,,57,34,,63,29,,478
35,Batman,Tarnished_Coast,56,32,,61,32,,77,28,,61,32,,69,28,,82,23,,71,24,,477
36,Stitch!,Ring_of_Fire,57,31,,102,10,,60,31,,66,28,,70,27,,62,31,,59,31,,476
37,Daisy_Duck,Dragonbrand,70,25,,56,33,,66,29,,63,30,,72,25,,71,28,,44,36,,442
38,Beyond_Justice,Underworld,56,32,,73,27,,66,29,,49,34,,93,13,,50,38,,54,32,,441
39,Marge_Simpson,Stormbluff_Isle,53,34,,72,28,,78,27,,48,35,,60,34,,84,22,,44,36,,439
39,Oh_So_Cute,Blacktide,55,33,,33,42,,80,25,,72,24,,77,23,,57,34,,65,28,,439
40,Tigger,Riverside,60,30,,62,31,,59,32,,64,29,,56,36,,63,30,,61,30,,425
41,Nite_Hawk,Kaineng,64,28,,55,34,,63,30,,45,36,,69,28,,51,37,,68,26,,415
42,E'telekeli,Borlis_Pass,45,35,,45,38,,38,34,,48,35,,43,40,,55,35,,48,35,,322
43,biot.4721,Gandara,83,21,,79,24,,14,45,,32,44,,38,41,,21,49,,23,46,,290
44,Cry_of_Frustration,Augury_Rock,40,36,,52,35,,20,44,,35,42,,51,37,,54,36,,31,41,,283
45,Janie's_Got_a_Gun,Desolation,36,39,,37,39,,24,42,,35,42,,37,42,,43,39,,49,34,,261
46,Road_Runner,Elona_Reach,26,44,,50,36,,32,38,,27,46,,44,39,,43,39,,31,41,,253
47,Lightning_Bug,Arborstone,39,37,,27,47,,24,42,,41,39,,33,44,,40,40,,40,37,,244
