1,Bob_the_Dog,Yak's_Bend,43,11,38,13,37,14,45,15,41,13,25,14,,,,,,,,,,,,,,,,,,,,,,,36,5,30,10,39,13,13,8,46,8,56,6,37,13,486
2,Barbara_Gordon,Ruins_of_Surmia,49,7,35,15,56,4,69,1,61,1,58,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328
3,Homer,Yak's_Bend,36,16,58,1,51,7,33,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,8,48,10,47,6,319
4,Donald_Duck,Kodash,52,5,47,8,51,7,53,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9,62,1,315
4,Khan,Yak's_Bend,33,19,50,6,56,4,56,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,35,17,32,15,315
5,Wally_West,Underworld,41,12,45,10,50,8,66,3,58,3,49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309
6,Eric_Cartman,Sanctum_of_Rall,55,3,32,17,57,3,61,4,51,6,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307
7,We_Are_Bob,Yak's_Bend,57,2,38,13,40,13,51,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4,58,3,304
8,Elmer_Fudd,Sea_of_Sorrows,54,4,51,5,48,10,36,21,50,7,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298
9,Kvothe,Yak's_Bend,58,1,49,7,41,12,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,53,4,296
10,Batgirl,Ruins_of_Surmia,39,14,39,12,49,9,47,13,58,3,63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295
11,Tim_Drake,Underworld,48,8,39,12,54,5,43,17,51,6,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294
12,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,1,53,3,40,5,41,4,38,8,61,1,,,,,,,,,291
13,Daffy_Duck,Ruins_of_Surmia,40,13,58,1,26,17,58,6,39,14,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282
14,Fred_Flintstone,Maguuma,34,18,40,11,56,4,49,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3,41,11,281
15,Wonder_Woman,Underworld,38,15,56,2,51,7,47,13,43,11,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280
16,Riker,Yak's_Bend,51,6,37,14,35,16,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,6,19,18,42,10,275
17,Vic_Sage,Underworld,43,11,58,1,50,8,43,17,44,10,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270
18,Sylvester,Henge_of_Denravi,40,13,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,42,10,66,1,46,7,264
19,Blue_Beetle,Ruins_of_Surmia,36,16,31,18,67,1,46,14,36,15,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
20,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,36,1,54,4,42,13,61,2,252
