1,Bob_the_Dog,Yak's_Bend,207,1,,236,1,,167,1,,211,1,,222,1,,228,1,,194,1,,1465
2,Riker,Yak's_Bend,127,2,,110,9,,116,5,,122,3,,135,2,,106,10,,122,4,,838
3,Khan,Yak's_Bend,118,5,,118,5,,125,2,,122,3,,112,6,,109,9,,126,3,,830
4,Homer,Yak's_Bend,105,9,,116,7,,120,4,,114,6,,94,14,,130,3,,143,2,,822
5,Shiny!,Anvil_Rock,88,19,,134,2,,120,4,,117,4,,121,3,,115,7,,120,5,,815
6,Skritt_Forager,Abaddon's_Mouth,120,4,,103,12,,109,7,,113,7,,115,4,,90,16,,110,10,,760
7,Donald_Duck,Kodash,122,3,,98,15,,116,5,,106,12,,94,14,,116,6,,105,12,,757
8,Legion,Yak's_Bend,105,9,,102,13,,121,3,,107,11,,88,18,,135,2,,91,18,,749
9,Blue_Beetle,Ruins_of_Surmia,97,14,,94,18,,89,15,,116,5,,98,13,,129,4,,113,7,,736
10,Elmer_Fudd,Sea_of_Sorrows,101,12,,117,6,,101,11,,109,9,,92,16,,100,13,,115,6,,735
11,Vic_Sage,Underworld,100,13,,106,11,,103,9,,98,15,,109,7,,97,14,,112,8,,725
12,Wonder_Woman,Underworld,113,6,,122,4,,110,6,,103,13,,99,12,,78,22,,86,19,,711
13,Goofy,Drakkar_Lake,107,8,,109,10,,105,8,,108,10,,114,5,,75,24,,85,20,,703
14,Barbara_Gordon,Ruins_of_Surmia,97,14,,111,8,,89,15,,113,7,,66,26,,115,7,,111,9,,702
15,Wally_West,Underworld,100,13,,97,16,,85,17,,86,21,,121,3,,103,11,,100,13,,692
16,Tim_Drake,Underworld,109,7,,89,21,,95,13,,102,14,,87,19,,113,8,,94,16,,689
17,We_Are_Bob,Yak's_Bend,84,22,,122,4,,110,6,,84,22,,91,17,,82,19,,112,8,,685
18,Sylvester,Henge_of_Denravi,94,16,,123,3,,102,10,,91,19,,78,21,,101,12,,95,15,,684
19,Kvothe,Yak's_Bend,96,15,,103,12,,94,14,,95,18,,92,16,,121,5,,82,22,,683
20,Fred_Flintstone,Maguuma,102,11,,87,22,,87,16,,111,8,,108,8,,93,15,,84,21,,672
