1,Bob_the_Dog,Yak's_Bend,,,,,,,119,1,,96,1,,66,13,,,,,,,,281
2,Homer,Yak's_Bend,,,,,,,49,11,,93,2,,68,11,,,,,,,,210
3,Sylvester,Henge_of_Denravi,,,,,,,72,6,,66,7,,50,18,,,,,,,,188
4,Riker,Yak's_Bend,,,,,,,58,8,,76,5,,45,22,,,,,,,,179
5,Kvothe,Yak's_Bend,,,,,,,39,17,,49,11,,86,3,,,,,,,,174
6,Dewey_Duck,Fort_Aspenwood,,,,,,,82,5,,83,4,,,,,,,,,,,165
7,Huey_Duck,Fissure_of_Woe,,,,,,,85,3,,71,6,,,,,,,,,,,156
8,Super_Jo,Blackgate,,,,,,,89,2,,66,7,,,,,,,,,,,155
9,Donald_Duck,Kodash,,,,,,,43,15,,36,14,,71,8,,,,,,,,150
10,Louie_Duck,Fort_Ranik,,,,,,,57,9,,91,3,,,,,,,,,,,148
11,Starman,Blackgate,,,,,,,84,4,,59,8,,,,,,,,,,,143
12,Fred_Flintstone,Maguuma,,,,,,,27,21,,38,13,,77,6,,,,,,,,142
13,Legion,Yak's_Bend,,,,,,,36,18,,32,17,,72,7,,,,,,,,140
14,Khan,Yak's_Bend,,,,,,,36,18,,56,9,,47,20,,,,,,,,139
15,We_Are_Bob,Yak's_Bend,,,,,,,41,16,,33,16,,63,15,,,,,,,,137
16,biot.4721,Gandara,,,,,,,,,,66,7,,62,16,,,,,,,,128
17,Spider_Man,Eredon_Terrace,,,,,,,53,10,,55,10,,,,,,,,,,,108
18,Blue_Beetle,Ruins_of_Surmia,,,,,,,,,,4,25,,103,1,,,,,,,,107
18,Nite_Hawk,Kaineng,,,,,,,32,20,,45,12,,30,25,,,,,,,,107
19,The_Joker,Blackgate,,,,,,,,,,4,25,,93,2,,,,,,,,97
20,Eric_Cartman,Sanctum_of_Rall,,,,,,,,,,8,22,,84,4,,,,,,,,92
21,Stitch!,Ring_of_Fire,,,,,,,,,,9,21,,81,5,,,,,,,,90
22,Barbara_Gordon,Ruins_of_Surmia,,,,,,,,,,2,27,,81,5,,,,,,,,83
23,Yogi_Bear,Far_Shiverpeaks,,,,,,,46,13,,35,15,,,,,,,,,,,81
24,Nightwing,Blackgate,,,,,,,67,7,,8,22,,,,,,,,,,,75
25,Batgirl,Ruins_of_Surmia,,,,,,,,,,4,25,,70,9,,,,,,,,74
25,Elmer_Fudd,Sea_of_Sorrows,,,,,,,,,,7,23,,67,12,,,,,,,,74
25,Tigger,Riverside,,,,,,,,,,2,27,,72,7,,,,,,,,74
26,Tim_Drake,Underworld,,,,,,,,,,2,27,,71,8,,,,,,,,73
27,Wonder_Woman,Underworld,,,,,,,,,,9,21,,63,15,,,,,,,,72
28,Superman,Piken_Square,,,,,,,,,,3,26,,67,12,,,,,,,,70
28,Vic_Sage,Underworld,,,,,,,,,,1,28,,69,10,,,,,,,,70
29,Daffy_Duck,Ruins_of_Surmia,,,,,,,,,,,,,65,14,,,,,,,,65
30,Wally_West,Underworld,,,,,,,,,,7,23,,54,17,,,,,,,,61
31,Woody_Woodpecker,Isle_of_Janthir,,,,,,,25,22,,31,18,,,,,,,,,,,56
32,Goofy,Drakkar_Lake,,,,,,,48,12,,5,24,,,,,,,,,,,53
33,Pink_Panther,Miller's_Sound,,,,,,,,,,10,20,,41,23,,,,,,,,51
34,Beyond_Justice,Underworld,,,,,,,,,,,,,48,19,,,,,,,,48
35,Batman,Tarnished_Coast,,,,,,,,,,,,,46,21,,,,,,,,46
36,Daisy_Duck,Dragonbrand,,,,,,,45,14,,,,,,,,,,,,,,45
37,Road_Runner,Elona_Reach,,,,,,,33,19,,11,19,,,,,,,,,,,44
38,Marge_Simpson,Stormbluff_Isle,,,,,,,,,,,,,41,23,,,,,,,,41
39,Garfield,Ehmry_Bay,,,,,,,32,20,,4,25,,,,,,,,,,,36
39,Maggie_Simpson,Sorrow's_Furnace,,,,,,,,,,,,,36,24,,,,,,,,36
40,The_Hulk,Seafarer's_Rest,,,,,,,,,,,,,22,26,,,,,,,,22
41,Lightning_Bug,Arborstone,,,,,,,11,23,,,,,,,,,,,,,,11
42,Piglet,Whiteside_Ridge,,,,,,,,,,,,,7,27,,,,,,,,7
42,Quaggan,Crystal_Desert,,,,,,,7,24,,,,,,,,,,,,,,7
43,Chip_'n'_Dale,Vabbi,,,,,,,,,,,,,5,28,,,,,,,,5
43,Cry_of_Frustration,Augury_Rock,,,,,,,5,25,,,,,,,,,,,,,,5
43,Pepe_Le_Pew,Vizunah_Square,,,,,,,,,,,,,5,28,,,,,,,,5
44,Homer_Simpson,Northern_Shiverpeaks,,,,,,,,,,,,,3,29,,,,,,,,3
