1,Bob_the_Dog,Yak's_Bend,42,13,40,16,41,15,61,3,47,7,50,6,,,,,,,,,,,,,,,,,,,,,,,29,6,48,2,68,1,53,2,24,5,11,7,18,6,532
2,Wally_West,Underworld,57,4,61,4,48,10,57,4,48,6,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311
3,Wonder_Woman,Underworld,59,2,63,3,40,16,43,14,61,1,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303
4,Daffy_Duck,Ruins_of_Surmia,42,13,53,5,54,7,43,14,56,2,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295
5,Barbara_Gordon,Ruins_of_Surmia,45,10,39,17,44,13,50,10,52,4,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288
6,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,5,50,5,46,4,42,3,42,4,58,2,,,,,,,,,280
7,Batgirl,Ruins_of_Surmia,48,9,53,5,43,14,42,15,37,12,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
7,Elmer_Fudd,Sea_of_Sorrows,31,18,50,8,70,1,42,15,38,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
8,Blue_Beetle,Ruins_of_Surmia,45,10,47,11,56,6,53,7,47,7,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273
9,Riker,Yak's_Bend,44,11,46,12,37,19,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1,16,3,15,9,271
10,Vic_Sage,Underworld,43,12,46,12,47,11,39,17,38,11,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266
11,Khan,Yak's_Bend,49,8,45,13,57,5,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4,12,6,23,2,258
12,Donald_Duck,Kodash,51,6,49,9,49,9,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,21,3,256
13,Tim_Drake,Underworld,50,7,43,15,43,14,52,8,26,14,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254
14,Homer,Yak's_Bend,32,17,70,1,62,3,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,15,4,7,11,252
15,Eric_Cartman,Sanctum_of_Rall,36,14,51,7,38,18,28,21,44,9,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250
16,Tasmanian_Devil,Gunnar's_Hold,50,7,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,51,1,26,1,20,4,246
17,We_Are_Bob,Yak's_Bend,35,15,48,10,63,2,44,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,31,1,239
18,Sylvester,Henge_of_Denravi,58,3,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,1,33,2,14,5,17,7,222
19,Fred_Flintstone,Maguuma,48,9,52,6,44,13,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3,19,5,218
20,The_Joker,Blackgate,35,15,38,18,39,17,53,7,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211
21,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3,60,1,45,8,62,1,,,,,,,,,,,,,,,208
22,Legion,Yak's_Bend,54,5,39,17,34,20,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,19,5,207
23,Kvothe,Yak's_Bend,61,1,44,14,45,12,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,14,10,205
24,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,37,4,60,2,58,2,48,6,,,,,,,,,,,,,,,,,203
25,Tigger,Riverside,58,3,50,8,47,11,41,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196
26,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,29,5,70,1,45,4,51,4,,,,,,,,,,,,,,,,,195
27,Batman,Tarnished_Coast,,,,,38,18,46,11,54,3,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190
27,Marge_Simpson,Stormbluff_Isle,,,,,62,3,39,17,54,3,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190
28,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,50,5,53,2,39,4,,,,,,,,,,,,,189
29,Stitch!,Ring_of_Fire,34,16,40,16,51,8,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179
29,Superman,Piken_Square,50,7,40,16,32,21,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179
30,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6,38,9,51,3,45,2,,,,,,,,,,,,,175
31,Beyond_Justice,Underworld,,,,,48,10,33,19,51,5,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174
32,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,5,49,1,28,6,41,5,,,,,,,,,163
33,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,7,30,5,43,3,56,3,,,,,,,,,161
34,Shiny!,Anvil_Rock,,,,,,,,,,,,,14,2,20,1,17,1,22,1,20,2,15,1,51,2,,,,,,,,,,,,,,,,,,,,,,,159
35,Nite_Hawk,Kaineng,57,4,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,20,4,130
36,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,41,6,52,3,,,,,,,,,,,,,,,,,129
37,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,18,1,10,2,17,1,8,2,21,1,8,2,38,3,,,,,,,,,,,,,,,,,,,,,,,120
38,Maggie_Simpson,Sorrow's_Furnace,,,,,59,4,53,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
39,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,60,1,,,,,,,,,,,,,,,,,107
