1,Bob_the_Dog,Yak's_Bend,728,1,,660,1,,488,1,,289,6,,,,,,,,,,,2165
2,Superman,Piken_Square,214,41,,469,2,,464,2,,377,1,,,,,,,,,,,1524
3,Barbara_Gordon,Ruins_of_Surmia,409,3,,271,22,,333,4,,296,5,,,,,,,,,,,1309
4,Khan,Yak's_Bend,423,2,,348,6,,315,7,,197,16,,,,,,,,,,,1283
5,Wally_West,Underworld,351,11,,300,12,,310,8,,313,2,,,,,,,,,,,1274
6,Daffy_Duck,Ruins_of_Surmia,353,10,,312,8,,289,14,,302,4,,,,,,,,,,,1256
7,Homer,Yak's_Bend,332,20,,375,5,,324,5,,206,14,,,,,,,,,,,1237
8,Batgirl,Ruins_of_Surmia,358,7,,281,18,,299,11,,284,7,,,,,,,,,,,1222
8,Riker,Yak's_Bend,354,9,,393,4,,282,15,,193,18,,,,,,,,,,,1222
9,Elmer_Fudd,Sea_of_Sorrows,341,15,,297,14,,300,10,,280,8,,,,,,,,,,,1218
10,Tim_Drake,Underworld,349,13,,304,11,,300,10,,256,11,,,,,,,,,,,1209
11,Eric_Cartman,Sanctum_of_Rall,334,19,,296,15,,315,7,,258,10,,,,,,,,,,,1203
12,Wonder_Woman,Underworld,356,8,,258,25,,280,16,,305,3,,,,,,,,,,,1199
13,Donald_Duck,Kodash,337,17,,308,10,,317,6,,224,12,,,,,,,,,,,1186
14,Vic_Sage,Underworld,363,5,,277,20,,277,17,,268,9,,,,,,,,,,,1185
15,Blue_Beetle,Ruins_of_Surmia,337,17,,297,14,,264,19,,280,8,,,,,,,,,,,1178
16,We_Are_Bob,Yak's_Bend,350,12,,311,9,,305,9,,194,17,,,,,,,,,,,1160
17,Superman,Blackgate,269,24,,433,3,,415,3,,,,,,,,,,,,,,1117
18,Fred_Flintstone,Maguuma,362,6,,279,19,,282,15,,183,23,,,,,,,,,,,1106
19,Kvothe,Yak's_Bend,335,18,,285,17,,298,12,,185,22,,,,,,,,,,,1103
20,Legion,Yak's_Bend,340,16,,285,17,,250,23,,183,23,,,,,,,,,,,1058
21,The_Joker,Blackgate,315,22,,238,27,,225,25,,219,13,,,,,,,,,,,997
22,Sylvester,Henge_of_Denravi,306,23,,299,13,,266,18,,107,30,,,,,,,,,,,978
23,Tasmanian_Devil,Gunnar's_Hold,317,21,,273,21,,256,22,,116,26,,,,,,,,,,,962
24,Minnie_Mouse,Ferguson's_Crossing,265,25,,331,7,,257,21,,,,,,,,,,,,,,853
25,Tigger,Riverside,251,27,,206,32,,185,36,,204,15,,,,,,,,,,,846
26,Goofy,Drakkar_Lake,249,28,,287,16,,293,13,,,,,,,,,,,,,,829
27,Marge_Simpson,Stormbluff_Isle,232,33,,193,36,,203,29,,191,20,,,,,,,,,,,819
28,Shiny!,Anvil_Rock,372,4,,132,48,,169,41,,145,25,,,,,,,,,,,818
29,Batman,Tarnished_Coast,230,34,,172,42,,200,30,,192,19,,,,,,,,,,,794
30,Stitch!,Ring_of_Fire,224,37,,162,44,,200,30,,186,21,,,,,,,,,,,772
31,Dewey_Duck,Fort_Aspenwood,243,31,,265,24,,259,20,,,,,,,,,,,,,,767
32,Beyond_Justice,Underworld,222,38,,159,45,,184,37,,177,24,,,,,,,,,,,742
32,Skritt_Forager,Abaddon's_Mouth,345,14,,139,47,,144,44,,114,27,,,,,,,,,,,742
33,Jack_Knight,Aurora_Glade,260,26,,228,29,,187,35,,39,40,,,,,,,,,,,714
34,Huey_Duck,Fissure_of_Woe,224,37,,266,23,,222,26,,,,,,,,,,,,,,712
35,Starman,Blackgate,227,36,,244,26,,226,24,,,,,,,,,,,,,,697
36,J'onn_J'onzz,Aurora_Glade,219,39,,223,30,,191,33,,44,39,,,,,,,,,,,677
37,Louie_Duck,Fort_Ranik,247,29,,232,28,,195,32,,,,,,,,,,,,,,674
38,Hal_Jordan,Aurora_Glade,246,30,,218,31,,171,39,,31,41,,,,,,,,,,,666
39,Nite_Hawk,Kaineng,189,45,,192,37,,174,38,,110,29,,,,,,,,,,,665
40,Oh_So_Cute,Blacktide,229,35,,189,38,,210,27,,29,43,,,,,,,,,,,657
41,Quaggan,Crystal_Desert,233,32,,202,34,,187,35,,,,,,,,,,,,,,622
42,Kyle_Rayner,Blackgate,201,44,,178,40,,191,33,,49,37,,,,,,,,,,,619
43,All_Action_Hero,Blackgate,218,40,,199,35,,158,42,,31,41,,,,,,,,,,,606
44,Daisy_Duck,Dragonbrand,202,43,,206,32,,196,31,,,,,,,,,,,,,,604
45,Spider_Man,Eredon_Terrace,203,42,,199,35,,170,40,,,,,,,,,,,,,,572
46,Yogi_Bear,Far_Shiverpeaks,222,38,,179,39,,170,40,,,,,,,,,,,,,,571
47,Nightwing,Blackgate,164,47,,174,41,,200,30,,,,,,,,,,,,,,538
48,Mickey_Mouse,Devona's_Rest,141,50,,204,33,,190,34,,,,,,,,,,,,,,535
49,Oliver_Queen,Blackgate,157,48,,166,43,,209,28,,,,,,,,,,,,,,532
50,E'telekeli,Borlis_Pass,168,46,,150,46,,146,43,,,,,,,,,,,,,,464
51,Maggie_Simpson,Sorrow's_Furnace,115,56,,109,51,,106,48,,112,28,,,,,,,,,,,442
52,Piglet,Whiteside_Ridge,119,55,,96,56,,117,45,,101,31,,,,,,,,,,,433
53,Pepé_Le_Pew,Vizunah_Square,120,54,,97,55,,105,49,,88,33,,,,,,,,,,,410
54,Bart_Simpson,Yak's_Bend,124,53,,83,63,,98,53,,87,34,,,,,,,,,,,392
55,Chip_'n'_Dale,Vabbi,110,58,,93,58,,109,47,,70,36,,,,,,,,,,,382
56,Bruce_Wayne,Aurora_Glade,130,52,,112,50,,94,56,,45,38,,,,,,,,,,,381
57,The_Hulk,Seafarer's_Rest,113,57,,88,61,,86,60,,92,32,,,,,,,,,,,379
58,Janie's_Got_a_Gun,Desolation,143,49,,118,49,,115,46,,,,,,,,,,,,,,376
59,Pink_Panther,Miller's_Sound,108,59,,75,64,,92,58,,81,35,,,,,,,,,,,356
60,Darth_Maul,Aurora_Glade,101,61,,102,53,,93,57,,45,38,,,,,,,,,,,341
61,Dick_Grayson,Aurora_Glade,106,60,,86,62,,95,55,,30,42,,,,,,,,,,,317
61,Hoohoo_Heehee,Darkhaven,133,51,,93,58,,91,59,,,,,,,,,,,,,,317
62,Flash,Aurora_Glade,101,61,,88,61,,97,54,,23,44,,,,,,,,,,,309
63,Woody_Woodpecker,Isle_of_Janthir,100,62,,105,52,,103,51,,,,,,,,,,,,,,308
64,Lightning_Bug,Arborstone,96,63,,92,59,,104,50,,,,,,,,,,,,,,292
65,Cry_of_Frustration,Augury_Rock,120,54,,89,60,,74,61,,,,,,,,,,,,,,283
66,Garfield,Ehmry_Bay,85,64,,94,57,,103,51,,,,,,,,,,,,,,282
67,Road_Runner,Elona_Reach,83,65,,98,54,,99,52,,,,,,,,,,,,,,280
68,biot.4721,Gandara,80,66,,112,50,,32,62,,29,43,,,,,,,,,,,253
69,Homer_Simpson,Northern_Shiverpeaks,,,,4,65,,,,,,,,,,,,,,,,,4
