1,Shiny!,Anvil_Rock,,,,,,,,,,,,,22,2,30,1,37,1,22,1,26,2,25,2,34,1,,,,,,,,,,,,,,,,,,,,,,,196
2,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,27,1,25,2,20,2,18,2,31,1,33,1,23,2,,,,,,,,,,,,,,,,,,,,,,,177
3,Barbara_Gordon,Ruins_of_Surmia,26,7,25,11,40,2,23,11,11,12,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
4,Eric_Cartman,Sanctum_of_Rall,16,15,40,2,26,11,30,4,25,3,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
5,Wally_West,Underworld,21,11,29,7,32,5,23,11,27,2,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159
6,Bob_the_Dog,Yak's_Bend,16,15,36,3,24,13,26,8,24,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154
7,Vic_Sage,Underworld,24,8,19,15,38,3,25,9,31,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
8,Batgirl,Ruins_of_Surmia,34,3,28,8,24,13,30,4,12,11,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146
9,Wonder_Woman,Underworld,22,10,34,4,18,17,26,8,20,8,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145
10,Elmer_Fudd,Sea_of_Sorrows,22,10,7,19,30,7,37,2,27,2,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
11,Tim_Drake,Underworld,14,16,18,16,27,10,21,13,22,6,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
12,Daffy_Duck,Ruins_of_Surmia,18,13,22,14,29,8,30,4,11,12,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137
13,Blue_Beetle,Ruins_of_Surmia,16,15,17,17,8,20,35,3,23,5,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128
14,Superman,Piken_Square,22,10,25,11,34,4,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
15,The_Joker,Blackgate,24,8,28,8,26,11,20,14,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
16,Kvothe,Yak's_Bend,32,5,31,5,25,12,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116
17,Fred_Flintstone,Maguuma,29,6,26,10,34,4,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
18,Beyond_Justice,Underworld,,,,,45,1,26,8,25,3,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
19,Stitch!,Ring_of_Fire,24,8,30,6,28,9,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
20,Batman,Tarnished_Coast,,,,,24,13,12,19,23,5,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
21,We_Are_Bob,Yak's_Bend,16,15,28,8,27,10,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
22,Donald_Duck,Kodash,21,11,27,9,21,14,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
23,Khan,Yak's_Bend,13,17,31,5,17,18,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
23,Tigger,Riverside,10,18,23,13,31,6,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
24,Riker,Yak's_Bend,14,16,24,12,20,15,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
25,Homer,Yak's_Bend,35,2,17,17,16,19,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
26,Marge_Simpson,Stormbluff_Isle,,,,,17,18,13,18,21,7,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
27,Legion,Yak's_Bend,13,17,23,13,19,16,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
28,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,23,3,30,1,,,,,,,,,,,,,,,,,68
29,biot.4721,Gandara,17,14,43,1,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
30,Pink_Panther,Miller's_Sound,23,9,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
31,Piglet,Whiteside_Ridge,,,,,,,,,24,4,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
32,Sylvester,Henge_of_Denravi,41,1,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
33,Nite_Hawk,Kaineng,33,4,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
34,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,15,5,1,5,25,1,7,10,,,,,,,,,,,,,,,,,48
35,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,22,3,,,,,,,,,,,,,,,,,46
