22,The_Joker,Blackgate,55,11,56,11,54,14,66,9,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315
23,Sylvester,Henge_of_Denravi,59,9,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,5,38,12,37,13,50,6,306
24,Superman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1,36,11,62,1,51,5,61,2,,,269
25,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9,45,7,42,9,53,4,43,11,50,6,265
26,Tigger,Riverside,62,6,65,5,52,15,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
27,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,8,41,9,28,8,39,4,39,6,59,2,,,,,,,,,249
28,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10,55,3,49,6,46,9,58,1,247
29,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,49,6,57,3,56,3,45,11,243
30,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4,71,3,50,6,55,2,,,,,,,,,,,,,,,233
31,Marge_Simpson,Stormbluff_Isle,,,,,50,16,47,19,69,5,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232
32,Batman,Tarnished_Coast,,,,,69,3,66,9,49,12,46,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230
33,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,43,3,60,3,78,1,48,7,,,,,,,,,,,,,,,,,229
34,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10,56,4,43,8,46,7,53,5,,,227
35,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,8,44,7,43,8,52,6,41,13,224
35,Stitch!,Ring_of_Fire,51,14,70,3,52,15,51,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224
36,Beyond_Justice,Underworld,,,,,43,18,54,17,67,6,58,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222
36,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,4,64,1,43,8,68,1,,,,,222
37,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,53,1,67,1,56,6,42,8,,,,,,,,,,,,,,,,,218
38,Superman,Piken_Square,45,18,73,2,52,15,44,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214
39,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,5,52,5,57,2,49,6,,,,,203
40,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,7,53,5,47,3,47,2,,,,,,,,,,,,,202
41,Nite_Hawk,Kaineng,55,11,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14,48,8,189
42,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,65,2,63,5,40,10,,,,,,,,,,,,,,,,,168
43,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6,41,3,48,3,36,11,,,,,,,,,164
44,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4,38,5,33,8,42,9,,,,,,,,,157
45,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2,70,1,,,,,,,,,,,,,,,,,143
46,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,9,39,11,32,7,31,6,,,,,,,,,,,,,141
47,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4,63,2,,,,,,,,,,,,,,,,,133
48,Bart_Simpson,Yak's_Bend,,,,,,,,,71,4,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
49,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,60,1,,,,,,,,,,,,,,,120
50,Piglet,Whiteside_Ridge,,,,,,,,,57,9,62,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
51,Maggie_Simpson,Sorrow's_Furnace,,,,,57,12,58,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
52,The_Hulk,Seafarer's_Rest,,,,,57,12,56,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
53,Chip_'n'_Dale,Vabbi,,,,,,,,,47,13,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
54,Pink_Panther,Miller's_Sound,43,20,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
55,Darth_Maul,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,50,2,51,5,,,,,,,,,,,,,,,,,,,,,101
56,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,46,10,100
57,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4,40,5,,,,,,,,,,,,,,,96
58,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,7,48,6,,,,,,,,,85
59,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2,31,12,,,,,,,,,83
60,biot.4721,Gandara,16,23,24,18,40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
61,Homer_Simpson,Northern_Shiverpeaks,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
