23,Wonder_Woman,Underworld,39,15,62,6,40,13,46,12,35,11,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250
24,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,59,2,60,1,55,8,23,16,,,241
25,The_Joker,Blackgate,46,9,48,13,40,13,52,7,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231
26,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,37,6,56,7,47,8,48,7,228
27,Tigger,Riverside,61,2,49,12,39,14,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206
28,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,9,75,1,57,1,50,2,,,,,,,,,,,,,205
29,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,1,43,8,51,2,50,2,,,,,,,,,,,,,200
30,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,46,7,51,4,58,6,,,,,199
31,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2,47,6,48,7,51,2,,,,,,,,,,,,,,,197
32,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,50,1,36,5,52,3,55,4,,,,,,,,,,,,,,,,,193
33,Nite_Hawk,Kaineng,45,10,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,32,14,192
34,Marge_Simpson,Stormbluff_Isle,,,,,42,12,46,12,47,5,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187
35,Superman,Piken_Square,58,3,41,19,42,12,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185
36,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,46,2,41,4,45,7,51,5,,,,,,,,,,,,,,,,,183
37,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,8,42,9,50,5,58,6,,,,,179
38,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,5,29,5,54,1,54,3,,,,,,,,,173
39,Batman,Tarnished_Coast,,,,,47,10,32,18,42,9,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
40,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6,48,3,42,7,51,4,,,,,,,,,164
41,Stitch!,Ring_of_Fire,41,13,46,14,39,14,35,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
42,Beyond_Justice,Underworld,,,,,47,10,53,6,26,12,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159
43,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,38,8,65,2,,,,,,,,,,,,,,,,,150
44,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,5,2,15,1,22,1,14,2,11,2,17,1,50,1,,,,,,,,,,,,,,,,,,,,,,,134
45,Shiny!,Anvil_Rock,,,,,,,,,,,,,9,1,15,1,17,2,18,1,15,1,13,2,41,3,,,,,,,,,,,,,,,,,,,,,,,128
46,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,62,3,,,,,,,,,,,,,,,,,116
47,biot.4721,Gandara,1,20,69,2,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,15,15,112
48,Maggie_Simpson,Sorrow's_Furnace,,,,,60,3,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
48,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,54,4,104
49,Darth_Maul,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,41,3,59,1,,,,,,,,,,,,,,,,,,,,,100
50,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,4,47,6,,,,,,,,,94
50,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,43,8,,,,,,,,,94
51,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,43,8,,,,,,,,,,,,,,,,,93
51,Piglet,Whiteside_Ridge,,,,,,,,,52,3,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
52,Chip_'n'_Dale,Vabbi,,,,,,,,,46,6,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
52,Lightning_Bug,Arborstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,41,4,,,,,,,,,,,,,,,91
53,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,5,36,5,,,,,,,,,,,,,,,87
53,The_Hulk,Seafarer's_Rest,,,,,35,16,52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
54,Bart_Simpson,Yak's_Bend,,,,,,,,,39,10,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
55,Pink_Panther,Miller's_Sound,33,17,39,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
56,Homer_Simpson,Northern_Shiverpeaks,1,20,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
