1,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,22,1,,22
2,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,,,20,2,,20
3,Fred_Flintstone,Maguuma,,,,,,,,,,,,,,,,,,,19,3,,19
4,Nite_Hawk,Kaineng,,,,,,,,,,,,,,,,,,,17,4,,17
5,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,16,5,,16
5,Donald_Duck,Kodash,,,,,,,,,,,,,,,,,,,16,5,,16
5,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,16,5,,16
5,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,16,5,,16
6,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,15,6,,15
6,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,,,,,,,15,6,,15
7,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,,,14,7,,14
8,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,13,8,,13
9,Starman,Blackgate,,,,,,,,,,,,,,,,,,,10,9,,10
10,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,7,10,,7
10,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,7,10,,7
11,Kvothe,Yak's_Bend,,,,,,,,,,,,,,,,,,,6,11,,6
11,Legion,Yak's_Bend,,,,,,,,,,,,,,,,,,,6,11,,6
