23,Fred_Flintstone,Maguuma,17,13,19,12,29,4,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
24,Batman,Tarnished_Coast,,,,,29,4,18,15,15,13,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
25,Khan,Yak's_Bend,29,4,19,12,9,15,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
26,Beyond_Justice,Underworld,,,,,14,14,17,16,17,12,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
27,Maggie_Simpson,Sorrow's_Furnace,,,,,26,7,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
27,Pink_Panther,Miller's_Sound,35,1,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
28,Chip_'n'_Dale,Vabbi,,,,,,,,,29,6,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
29,Bart_Simpson,Yak's_Bend,,,,,,,,,37,2,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
30,Sylvester,Henge_of_Denravi,31,3,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
31,Nite_Hawk,Kaineng,27,5,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
32,Pepe_Le_Pew,Vizunah_Square,,,,,,,,,29,6,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
33,Tasmanian_Devil,Gunnar's_Hold,23,9,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
34,Piglet,Whiteside_Ridge,,,,,,,,,15,13,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
35,The_Hulk,Seafarer's_Rest,,,,,16,13,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
36,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,30
37,Darth_Maul,Aurora_Glade,,,,,,,,,,,,,,,,,,,,,,,,,22,3,,,,,,,,,,,,,,,,,,,,,,,22
38,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,16,5,,,,,,,,,,,,,,,,,,,,,,,16
39,Homer_Simpson,Northern_Shiverpeaks,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
