1,Bob_the_Dog,Yak's_Bend,203,1,,228,1,,218,1,,197,1,,255,1,,192,1,,199,1,,1492
2,Skritt_Forager,Abaddon's_Mouth,115,6,,115,3,,109,9,,137,2,,144,2,,129,3,,93,13,,842
3,Homer,Yak's_Bend,89,17,,108,5,,119,5,,128,4,,113,8,,126,4,,125,2,,808
3,Khan,Yak's_Bend,128,3,,104,7,,111,8,,129,3,,108,9,,118,6,,110,5,,808
4,Shiny!,Anvil_Rock,142,2,,94,15,,146,2,,101,8,,114,7,,87,18,,102,7,,786
5,Riker,Yak's_Bend,104,11,,107,6,,103,12,,106,7,,113,8,,114,8,,118,3,,765
6,Elmer_Fudd,Sea_of_Sorrows,99,13,,93,16,,124,4,,89,13,,124,4,,115,7,,118,3,,762
7,Goofy,Drakkar_Lake,99,13,,117,2,,100,13,,109,5,,115,6,,98,12,,98,10,,736
8,Tim_Drake,Underworld,114,7,,108,5,,92,16,,86,16,,114,7,,119,5,,85,16,,718
9,Legion,Yak's_Bend,114,7,,77,24,,119,5,,86,16,,92,14,,131,2,,97,11,,716
10,Vic_Sage,Underworld,107,9,,95,14,,117,7,,101,8,,96,10,,89,16,,99,9,,704
11,Wonder_Woman,Underworld,118,5,,76,25,,118,6,,88,14,,118,5,,86,19,,90,14,,694
12,Wally_West,Underworld,108,8,,102,9,,89,18,,91,12,,96,10,,102,10,,105,6,,693
13,Blue_Beetle,Ruins_of_Surmia,102,12,,83,20,,106,11,,109,5,,89,15,,85,20,,116,4,,690
14,Daffy_Duck,Ruins_of_Surmia,95,14,,103,8,,118,6,,88,14,,94,12,,98,12,,89,15,,685
15,Donald_Duck,Kodash,90,16,,95,14,,139,3,,80,19,,93,13,,98,12,,82,18,,677
15,Fred_Flintstone,Maguuma,81,20,,100,11,,109,9,,100,9,,96,10,,111,9,,80,19,,677
16,Batgirl,Ruins_of_Surmia,72,23,,101,10,,111,8,,107,6,,114,7,,93,14,,78,20,,676
17,Eric_Cartman,Sanctum_of_Rall,105,10,,98,12,,82,21,,83,18,,126,3,,84,21,,94,12,,672
18,We_Are_Bob,Yak's_Bend,128,3,,79,23,,92,16,,100,9,,89,15,,91,15,,84,17,,663
19,Sylvester,Henge_of_Denravi,104,11,,84,19,,97,14,,93,11,,89,15,,84,21,,100,8,,651
20,Barbara_Gordon,Ruins_of_Surmia,94,15,,81,22,,90,17,,100,9,,74,20,,96,13,,105,6,,640
20,Kvothe,Yak's_Bend,84,18,,111,4,,86,20,,96,10,,88,16,,99,11,,76,22,,640
21,Super_Jo,Blackgate,77,21,,96,13,,95,15,,83,18,,86,17,,69,28,,100,8,,606
22,Huey_Duck,Fissure_of_Woe,121,4,,90,17,,106,11,,77,20,,57,30,,78,23,,69,26,,598
23,Louie_Duck,Fort_Ranik,72,23,,93,16,,107,10,,84,17,,93,13,,84,21,,45,34,,578
24,Starman,Blackgate,77,21,,77,24,,48,33,,87,15,,69,23,,102,10,,77,21,,537
25,Dewey_Duck,Fort_Aspenwood,83,19,,96,13,,64,25,,77,20,,63,27,,69,28,,76,22,,528
26,Superman,Piken_Square,63,27,,69,28,,87,19,,80,19,,61,28,,62,31,,93,13,,515
27,The_Joker,Blackgate,62,28,,75,26,,87,19,,52,30,,95,11,,71,26,,69,26,,511
28,Nightwing,Blackgate,73,22,,50,34,,89,18,,63,26,,82,18,,89,16,,63,28,,509
29,Beyond_Justice,Underworld,51,33,,86,18,,74,22,,73,22,,66,25,,68,29,,71,25,,489
30,Marge_Simpson,Stormbluff_Isle,69,25,,74,27,,62,26,,83,18,,68,24,,67,30,,56,30,,479
31,Batman,Tarnished_Coast,59,30,,53,32,,64,25,,77,20,,86,17,,67,30,,67,27,,473
32,All_Action_Hero,Blackgate,73,22,,76,25,,55,29,,55,29,,57,30,,81,22,,67,27,,464
32,Tigger,Riverside,59,30,,82,21,,60,28,,75,21,,59,29,,88,17,,41,35,,464
33,Quaggan,Crystal_Desert,61,29,,54,31,,62,26,,63,26,,70,22,,76,24,,67,27,,453
34,Stitch!,Ring_of_Fire,56,32,,69,28,,53,30,,86,16,,49,34,,70,27,,69,26,,452
34,Yogi_Bear,Far_Shiverpeaks,67,26,,67,29,,61,27,,67,25,,75,19,,67,30,,48,32,,452
35,Daisy_Duck,Dragonbrand,36,38,,67,29,,73,23,,69,23,,48,35,,84,21,,73,24,,450
36,Nite_Hawk,Kaineng,70,24,,42,37,,72,24,,69,23,,73,21,,74,25,,48,32,,448
37,Spider_Man,Eredon_Terrace,63,27,,53,32,,49,32,,68,24,,63,27,,74,25,,74,23,,444
38,Oh_So_Cute,Blacktide,58,31,,51,33,,60,28,,62,27,,65,26,,71,26,,57,29,,424
39,E'telekeli,Borlis_Pass,29,42,,53,32,,46,34,,56,28,,53,32,,44,33,,50,31,,331
