1,Starman,Blackgate,,,,,,,,,,,,,,,,,,,10,1,,10
2,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,9,2,,9
2,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,,,9,2,,9
2,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,9,2,,9
3,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,8,3,,8
3,Nite_Hawk,Kaineng,,,,,,,,,,,,,,,,,,,8,3,,8
3,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,8,3,,8
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,6,4,,6
4,Fred_Flintstone,Maguuma,,,,,,,,,,,,,,,,,,,6,4,,6
5,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,5,5,,5
6,Donald_Duck,Kodash,,,,,,,,,,,,,,,,,,,4,6,,4
6,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,4,6,,4
6,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,,,,,,,4,6,,4
7,Kvothe,Yak's_Bend,,,,,,,,,,,,,,,,,,,3,7,,3
7,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,3,7,,3
8,Legion,Yak's_Bend,,,,,,,,,,,,,,,,,,,2,8,,2
8,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,,,2,8,,2
