1,Bob_the_Dog,Yak's_Bend,210,1,,207,1,,210,1,,247,1,,207,1,,211,1,,249,1,,1541
2,Homer,Yak's_Bend,137,2,,142,2,,104,11,,123,5,,118,5,,103,9,,112,7,,839
3,Skritt_Forager,Abaddon's_Mouth,132,4,,103,9,,116,6,,119,7,,134,2,,92,16,,130,2,,826
4,Khan,Yak's_Bend,108,8,,92,13,,111,7,,124,4,,130,3,,133,2,,127,3,,825
5,Shiny!,Anvil_Rock,135,3,,111,6,,131,2,,102,13,,107,11,,109,5,,99,11,,794
6,Daffy_Duck,Ruins_of_Surmia,108,8,,108,7,,128,3,,142,2,,105,13,,117,3,,85,20,,793
7,Riker,Yak's_Bend,93,17,,118,5,,109,9,,131,3,,97,16,,116,4,,116,6,,780
8,Kvothe,Yak's_Bend,106,10,,111,6,,99,15,,113,9,,112,7,,98,12,,96,13,,735
9,Wonder_Woman,Underworld,100,13,,94,11,,107,10,,92,15,,115,6,,96,13,,122,5,,726
10,Legion,Yak's_Bend,107,9,,128,3,,88,18,,86,19,,108,10,,105,8,,95,14,,717
11,Elmer_Fudd,Sea_of_Sorrows,110,7,,92,13,,92,17,,113,9,,110,9,,93,15,,103,9,,713
12,Fred_Flintstone,Maguuma,95,15,,93,12,,79,22,,121,6,,99,14,,89,18,,127,3,,703
13,Wally_West,Underworld,114,6,,93,12,,102,12,,109,11,,98,15,,82,22,,104,8,,702
14,We_Are_Bob,Yak's_Bend,106,10,,96,10,,121,4,,90,16,,93,18,,101,10,,92,16,,699
15,Donald_Duck,Kodash,125,5,,86,16,,119,5,,89,17,,88,20,,90,17,,101,10,,698
16,Sylvester,Henge_of_Denravi,92,18,,125,4,,100,14,,86,19,,111,8,,84,21,,98,12,,696
17,Tim_Drake,Underworld,95,15,,69,25,,101,13,,112,10,,120,4,,94,14,,104,8,,695
18,Goofy,Drakkar_Lake,108,8,,105,8,,81,20,,73,25,,118,5,,84,21,,123,4,,692
19,Eric_Cartman,Sanctum_of_Rall,98,14,,76,21,,88,18,,107,12,,112,7,,106,7,,90,17,,677
20,Batgirl,Ruins_of_Surmia,114,6,,79,18,,110,8,,83,20,,97,16,,90,17,,87,19,,660
21,Blue_Beetle,Ruins_of_Surmia,104,12,,73,23,,80,21,,107,12,,106,12,,85,20,,92,16,,647
22,Vic_Sage,Underworld,105,11,,64,28,,73,26,,92,15,,94,17,,109,5,,101,10,,638
23,Starman,Blackgate,86,21,,87,15,,107,10,,116,8,,89,19,,67,27,,84,21,,636
24,Barbara_Gordon,Ruins_of_Surmia,89,19,,93,12,,82,19,,87,18,,93,18,,78,23,,103,9,,625
25,Huey_Duck,Fissure_of_Woe,94,16,,76,21,,78,23,,90,16,,85,21,,107,6,,74,25,,604
26,Louie_Duck,Fort_Ranik,82,24,,90,14,,82,19,,95,14,,82,23,,85,20,,78,24,,594
