1,Goofy,Drakkar_Lake,5,3,10,2,10,6,6,10,10,4,19,1,19,1,14,4,14,2,7,4,9,4,8,5,131
2,Daisy_Duck,Dragonbrand,4,4,9,3,7,8,15,3,9,5,13,5,8,5,12,5,12,3,11,2,13,2,16,1,129
3,Mickey_Mouse,Devona's_Rest,6,2,4,7,9,7,11,7,18,1,3,7,8,5,8,6,7,6,16,1,22,1,12,4,124
4,Cry_of_Frustration,Augury_Rock,2,6,8,4,14,2,15,3,18,1,17,2,14,2,14,4,,,,,,,,,102
5,Oliver_Queen,Blackgate,,,,,,,,,6,7,15,3,11,3,15,3,20,1,10,3,8,5,14,2,99
6,Quaggan,Crystal_Desert,6,2,8,4,16,1,7,9,12,3,14,4,10,4,20,1,,,,,,,,,93
7,Nightwing,Blackgate,,,,,,,,,7,6,12,6,7,6,17,2,11,4,16,1,7,6,13,3,90
8,Lightning_Bug,Arborstone,8,1,7,5,7,8,8,8,14,2,17,2,7,6,8,6,,,,,,,,,76
9,Janie's_Got_a_Gun,Desolation,6,2,10,2,13,3,18,1,,,,,,,,,,,,,,,,,47
10,Jack_Knight,Aurora_Glade,6,2,12,1,7,8,16,2,,,,,,,,,,,,,,,,,41
11,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,9,5,6,5,11,3,13,3,39
12,Hal_Jordan,Aurora_Glade,8,1,6,6,11,5,12,6,,,,,,,,,,,,,,,,,37
13,E'telekeli,Borlis_Pass,4,4,6,6,12,4,14,4,,,,,,,,,,,,,,,,,36
14,All_Action_Hero,Blackgate,8,1,6,6,10,6,11,7,,,,,,,,,,,,,,,,,35
15,Hoohoo_Heehee,Darkhaven,4,4,4,7,10,6,16,2,,,,,,,,,,,,,,,,,34
15,Kyle_Rayner,Blackgate,6,2,3,8,12,4,13,5,,,,,,,,,,,,,,,,,34
16,J'onn_J'onzz,Aurora_Glade,3,5,4,7,13,3,13,5,,,,,,,,,,,,,,,,,33
17,Oh_So_Cute,Blacktide,5,3,9,3,13,3,5,11,,,,,,,,,,,,,,,,,32
