1,Bob_the_Dog,Yak's_Bend,7,15,9,15,21,7,23,7,28,2,13,9,,,,,,,,,,,,,,,,,,,,,,,13,4,22,3,9,11,9,10,15,11,31,2,23,3,223
2,biot.4721,Gandara,36,1,83,1,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,30,3,7,14,1,11,179
3,Khan,Yak's_Bend,17,8,13,12,23,5,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,31,2,24,2,150
4,Wonder_Woman,Underworld,16,9,29,2,27,3,31,1,25,5,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
5,Kvothe,Yak's_Bend,12,12,27,3,26,4,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,15,8,137
6,Wally_West,Underworld,23,5,17,9,21,7,26,4,23,7,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
7,Riker,Yak's_Bend,20,6,18,8,17,11,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,20,7,21,4,130
7,Tim_Drake,Underworld,36,1,10,14,22,6,12,14,26,4,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130
8,Eric_Cartman,Sanctum_of_Rall,25,4,26,4,19,9,18,11,27,3,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
9,Donald_Duck,Kodash,27,2,16,10,17,11,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,24,2,124
10,Homer,Yak's_Bend,10,14,17,9,26,4,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,18,8,20,5,122
11,Elmer_Fudd,Sea_of_Sorrows,23,5,17,9,22,6,23,7,22,8,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
11,Legion,Yak's_Bend,13,11,18,8,21,7,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,23,3,119
11,Vic_Sage,Underworld,26,3,16,10,9,17,25,5,20,9,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
12,Blue_Beetle,Ruins_of_Surmia,23,5,11,13,27,3,22,8,17,10,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116
12,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,13,9,15,5,13,4,33,1,24,4,,,,,,,,,116
13,Barbara_Gordon,Ruins_of_Surmia,14,10,23,6,20,8,25,5,11,12,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
14,The_Joker,Blackgate,16,9,24,5,28,2,25,5,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
15,Batgirl,Ruins_of_Surmia,18,7,13,12,15,13,24,6,24,6,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
15,Fred_Flintstone,Maguuma,17,8,10,14,16,12,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,24,2,109
16,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,10,9,35,1,11,13,23,3,107
16,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8,22,4,32,2,14,10,20,5,107
17,Daffy_Duck,Ruins_of_Surmia,14,10,16,10,20,8,23,7,13,11,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
18,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,19,8,22,4,19,7,14,10,,,105
19,We_Are_Bob,Yak's_Bend,10,14,9,15,12,16,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,28,1,103
20,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,18,4,24,1,24,1,31,3,,,,,,,,,,,,,,,,,97
20,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,14,10,11,8,22,5,22,5,12,10,97
21,Superman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,20,7,18,5,18,8,21,6,,,94
21,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,33,1,38,1,6,13,,,,,94
22,Tasmanian_Devil,Gunnar's_Hold,6,16,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,20,6,20,7,16,7,93
23,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,33,1,19,4,16,3,,,,,,,,,,,,,90
24,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,15,5,32,2,22,3,,,,,,,,,,,,,,,87
24,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,21,6,23,3,23,4,,,,,87
25,Sylvester,Henge_of_Denravi,18,7,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,16,10,12,12,17,6,86
26,Stitch!,Ring_of_Fire,23,5,22,7,20,8,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
27,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,26,2,12,12,12,12,14,9,80
