1541512839,2018-11-06 14:00:39,Sylvester,Henge_of_Denravi,9169
1541513067,2018-11-06 14:04:27,Sylvester,Henge_of_Denravi,9173
1541513299,2018-11-06 14:08:19,Sylvester,Henge_of_Denravi,9173
1541513539,2018-11-06 14:12:19,Sylvester,Henge_of_Denravi,9175
1541513785,2018-11-06 14:16:25,Sylvester,Henge_of_Denravi,9175
1541514024,2018-11-06 14:20:24,Sylvester,Henge_of_Denravi,9178
1541514258,2018-11-06 14:24:18,Sylvester,Henge_of_Denravi,9178
1541514499,2018-11-06 14:28:19,Sylvester,Henge_of_Denravi,9181
1541514742,2018-11-06 14:32:22,Sylvester,Henge_of_Denravi,9184
1541514978,2018-11-06 14:36:18,Sylvester,Henge_of_Denravi,9184
1541515226,2018-11-06 14:40:26,Sylvester,Henge_of_Denravi,9184
1541515458,2018-11-06 14:44:18,Sylvester,Henge_of_Denravi,9184
1541515698,2018-11-06 14:48:18,Sylvester,Henge_of_Denravi,9184
1541515938,2018-11-06 14:52:18,Sylvester,Henge_of_Denravi,9185
1541516180,2018-11-06 14:56:20,Sylvester,Henge_of_Denravi,9186
1541516447,2018-11-06 15:00:47,Sylvester,Henge_of_Denravi,9186
1541516666,2018-11-06 15:04:26,Sylvester,Henge_of_Denravi,9186
1541516898,2018-11-06 15:08:19,Sylvester,Henge_of_Denravi,9186
1541517139,2018-11-06 15:12:19,Sylvester,Henge_of_Denravi,9187
1541517387,2018-11-06 15:16:27,Sylvester,Henge_of_Denravi,9190
1541517624,2018-11-06 15:20:24,Sylvester,Henge_of_Denravi,9193
1541517858,2018-11-06 15:24:18,Sylvester,Henge_of_Denravi,9193
1541518098,2018-11-06 15:28:18,Sylvester,Henge_of_Denravi,9193
1541518343,2018-11-06 15:32:23,Sylvester,Henge_of_Denravi,9193
1541518578,2018-11-06 15:36:18,Sylvester,Henge_of_Denravi,9193
1541518823,2018-11-06 15:40:23,Sylvester,Henge_of_Denravi,9193
1541519060,2018-11-06 15:44:20,Sylvester,Henge_of_Denravi,9193
1541519298,2018-11-06 15:48:18,Sylvester,Henge_of_Denravi,9197
1541519538,2018-11-06 15:52:18,Sylvester,Henge_of_Denravi,9197
1541519778,2018-11-06 15:56:18,Sylvester,Henge_of_Denravi,9197
1541520036,2018-11-06 16:00:36,Sylvester,Henge_of_Denravi,9197
1541520267,2018-11-06 16:04:27,Sylvester,Henge_of_Denravi,9197
1541520498,2018-11-06 16:08:18,Sylvester,Henge_of_Denravi,9197
1541520738,2018-11-06 16:12:18,Sylvester,Henge_of_Denravi,9197
1541520990,2018-11-06 16:16:30,Sylvester,Henge_of_Denravi,9197
1541521224,2018-11-06 16:20:24,Sylvester,Henge_of_Denravi,9197
1541521458,2018-11-06 16:24:18,Sylvester,Henge_of_Denravi,9197
1541521699,2018-11-06 16:28:19,Sylvester,Henge_of_Denravi,9201
1541521942,2018-11-06 16:32:22,Sylvester,Henge_of_Denravi,9204
1541522178,2018-11-06 16:36:18,Sylvester,Henge_of_Denravi,9204
1541522424,2018-11-06 16:40:24,Sylvester,Henge_of_Denravi,9204
1541522658,2018-11-06 16:44:18,Sylvester,Henge_of_Denravi,9204
1541522900,2018-11-06 16:48:20,Sylvester,Henge_of_Denravi,9206
1541523138,2018-11-06 16:52:18,Sylvester,Henge_of_Denravi,9207
1541523381,2018-11-06 16:56:21,Sylvester,Henge_of_Denravi,9207
1541523641,2018-11-06 17:00:41,Sylvester,Henge_of_Denravi,9207
